Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:52:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:52:48 PM     all      0.00      0.00     12.66      0.00      0.00     87.34
06:52:49 PM     all      0.00      0.00     12.85      0.10      0.00     87.05
06:52:50 PM     all      0.10      0.00     13.43      0.00      0.00     86.47
06:52:51 PM     all      0.00      0.00     13.75      0.00      0.00     86.25
06:52:52 PM     all      0.00      0.00     15.25      0.00      0.00     84.75
06:52:53 PM     all      0.00      0.00     15.80      0.00      0.00     84.20
06:52:54 PM     all      0.00      0.00     15.56      0.00      0.00     84.44
06:52:55 PM     all      0.00      0.00     16.44      0.10      0.00     83.46
06:52:56 PM     all      0.09      0.00     22.80      0.00      0.00     77.10
06:52:57 PM     all      0.00      0.00     23.82      0.00      0.00     76.18
06:52:58 PM     all      0.00      0.00     14.61      0.00      0.00     85.39
06:52:59 PM     all      0.10      0.00     14.80      0.00      0.00     85.10
06:53:00 PM     all      0.00      0.00     14.40      0.00      0.00     85.60
06:53:01 PM     all      0.00      0.00     15.23      0.00      0.00     84.77
06:53:02 PM     all      0.00      0.00     14.26      0.00      0.00     85.74
06:53:03 PM     all      0.00      0.00     12.20      0.00      0.00     87.80
06:53:04 PM     all      0.10      0.00     12.87      0.00      0.00     87.03
06:53:05 PM     all      0.00      0.00     12.50      0.00      0.00     87.50
06:53:06 PM     all      0.00      0.00     11.50      0.20      0.00     88.30
06:53:07 PM     all      0.00      0.00     10.16      0.00      0.00     89.84
06:53:08 PM     all      0.00      0.00      9.97      0.00      0.00     90.03
06:53:09 PM     all      0.10      0.00     10.64      0.00      0.00     89.26
06:53:10 PM     all      0.00      0.00     10.98      0.00      0.00     89.02
06:53:11 PM     all      0.00      0.00     10.43      0.00      0.00     89.57
06:53:12 PM     all      0.09      0.00      9.67      0.09      0.00     90.15
06:53:13 PM     all      0.00      0.00     10.25      0.00      0.00     89.75
06:53:14 PM     all      0.00      0.00     12.21      0.00      0.00     87.79
Average:        all      0.02      0.00     13.67      0.02      0.00     86.29
