Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:05:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:05:42 AM     all      0.00      0.00      6.38      0.00      0.00     93.62
11:05:43 AM     all      0.00      0.00      5.74      0.00      0.00     94.26
11:05:44 AM     all      0.17      0.00      5.98      0.00      0.00     93.85
11:05:45 AM     all      0.00      0.00      6.23      0.00      0.00     93.77
11:05:46 AM     all      0.08      0.00      6.23      0.17      0.00     93.52
11:05:47 AM     all      0.08      0.00      7.09      0.00      0.00     92.83
11:05:48 AM     all      0.17      0.00      6.15      0.00      0.00     93.68
11:05:49 AM     all      0.00      0.00      6.90      0.00      0.00     93.10
11:05:50 AM     all      1.26      0.00      6.83      0.00      0.00     91.91
11:05:51 AM     all      0.08      0.00      6.89      0.00      0.00     93.03
11:05:52 AM     all      0.08      0.00      6.57      0.17      0.00     93.18
11:05:53 AM     all      0.00      0.00      6.82      0.00      0.00     93.18
11:05:54 AM     all      0.08      0.00      7.21      0.00      0.00     92.71
11:05:55 AM     all      0.08      0.00      7.69      0.25      0.00     91.98
11:05:56 AM     all      0.08      0.00      6.93      0.00      0.00     92.99
11:05:57 AM     all      0.09      0.00      6.14      0.17      0.00     93.61
11:05:58 AM     all      0.00      0.00      7.72      0.00      0.00     92.28
11:05:59 AM     all      0.00      0.00      7.18      0.00      0.00     92.82
11:06:00 AM     all      0.08      0.00      7.80      0.00      0.00     92.11
11:06:01 AM     all      0.00      0.00      6.71      0.00      0.00     93.29
11:06:02 AM     all      0.17      0.00      7.34      0.00      0.00     92.50
11:06:03 AM     all      0.17      0.00      7.65      0.08      0.00     92.09
11:06:04 AM     all      0.00      0.00      7.03      0.00      0.00     92.97
11:06:05 AM     all      0.08      0.00      7.67      0.00      0.00     92.25
11:06:06 AM     all      0.00      0.00      7.36      0.00      0.00     92.64
11:06:07 AM     all      0.17      0.00      7.32      0.00      0.00     92.51
11:06:08 AM     all      0.09      0.00      5.73      0.17      0.00     94.02
Average:        all      0.11      0.00      6.86      0.04      0.00     92.99
