Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:22:32 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:22:33 AM     all      0.00      0.00     46.07      0.00      0.00     53.93
11:22:34 AM     all      0.16      0.00     47.92      0.00      0.00     51.92
11:22:35 AM     all      0.08      0.00     49.42      0.00      0.00     50.50
11:22:36 AM     all      0.08      0.00     46.42      0.00      0.00     53.50
11:22:37 AM     all      0.24      0.00     45.64      0.00      0.00     54.12
11:22:38 AM     all      0.25      0.00     42.80      0.59      0.00     56.37
11:22:39 AM     all      0.09      0.00     39.81      0.00      0.00     60.10
11:22:40 AM     all      0.25      0.00     37.40      0.00      0.00     62.34
11:22:41 AM     all      0.26      0.00     33.36      0.00      0.00     66.38
11:22:42 AM     all      0.09      0.00     35.69      0.00      0.00     64.22
11:22:43 AM     all      0.17      0.00     39.85      0.09      0.00     59.90
11:22:44 AM     all      0.17      0.00     37.26      0.00      0.00     62.56
11:22:45 AM     all      0.08      0.00     25.63      0.00      0.00     74.28
11:22:46 AM     all      0.17      0.00     22.91      0.00      0.00     76.92
11:22:47 AM     all      0.08      0.00     31.96      0.00      0.00     67.96
11:22:48 AM     all      0.17      0.00     31.22      0.17      0.00     68.43
11:22:49 AM     all      0.25      0.00     28.99      0.00      0.00     70.75
11:22:50 AM     all      1.38      0.00     26.21      0.00      0.00     72.41
11:22:51 AM     all      0.17      0.00     28.22      0.00      0.00     71.61
11:22:52 AM     all      0.00      0.00     29.60      0.00      0.00     70.40
11:22:53 AM     all      0.25      0.00     33.02      0.08      0.00     66.64
11:22:54 AM     all      0.17      0.00     39.81      0.00      0.00     60.02
11:22:55 AM     all      0.26      0.00     43.43      0.00      0.00     56.31
11:22:56 AM     all      0.09      0.00     45.39      0.00      0.00     54.52
11:22:57 AM     all      0.08      0.00     47.22      0.00      0.00     52.69
11:22:58 AM     all      0.00      0.00     46.46      0.09      0.00     53.45
11:22:59 AM     all      0.25      0.00     46.94      0.00      0.00     52.80
Average:        all      0.19      0.00     38.19      0.04      0.00     61.58
