Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:28:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:28:42 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
10:28:43 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:28:44 AM     all      0.00      0.00      0.76      0.17      0.00     99.07
10:28:45 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:28:46 AM     all      0.00      0.00      1.10      0.00      0.00     98.90
10:28:47 AM     all      0.08      0.00      1.18      0.00      0.00     98.73
10:28:48 AM     all      0.00      0.00      1.10      0.00      0.00     98.90
10:28:49 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:28:50 AM     all      0.08      0.00      0.93      0.08      0.00     98.90
10:28:51 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:28:52 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:28:53 AM     all      0.08      0.00      1.10      0.00      0.00     98.81
10:28:54 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
10:28:55 AM     all      0.00      0.00      1.02      0.17      0.00     98.81
10:28:56 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:28:57 AM     all      0.08      0.00      1.27      0.00      0.00     98.65
10:28:58 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:28:59 AM     all      0.00      0.00      1.52      0.00      0.00     98.48
10:29:00 AM     all      0.00      0.00      0.85      0.25      0.00     98.90
10:29:01 AM     all      0.00      0.00      1.19      0.00      0.00     98.81
10:29:02 AM     all      0.08      0.00      1.02      0.00      0.00     98.90
10:29:03 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:29:04 AM     all      0.00      0.00      0.84      0.00      0.00     99.16
10:29:05 AM     all      0.00      0.00      1.10      0.00      0.00     98.90
10:29:06 AM     all      0.08      0.00      1.02      0.17      0.00     98.73
10:29:07 AM     all      0.08      0.00      1.02      0.00      0.00     98.90
10:29:08 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
Average:        all      0.02      0.00      1.04      0.03      0.00     98.91
