Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

07:17:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:17:43 PM     all      0.10      0.00     16.79      0.00      0.00     83.11
07:17:44 PM     all      0.21      0.00     15.72      0.10      0.00     83.97
07:17:45 PM     all      0.00      0.00     17.46      0.00      0.00     82.54
07:17:46 PM     all      0.10      0.00     17.04      0.00      0.00     82.86
07:17:47 PM     all      0.10      0.00     17.04      0.00      0.00     82.86
07:17:48 PM     all      0.10      0.00     17.53      0.00      0.00     82.37
07:17:49 PM     all      0.10      0.00     17.23      0.10      0.00     82.57
07:17:50 PM     all      0.00      0.00     17.03      0.00      0.00     82.97
07:17:51 PM     all      0.31      0.00     15.78      0.00      0.00     83.90
07:17:52 PM     all      0.31      0.00     15.66      0.00      0.00     84.02
07:17:53 PM     all      0.10      0.00     15.68      0.00      0.00     84.22
07:17:54 PM     all      0.10      0.00     15.71      0.00      0.00     84.18
07:17:55 PM     all      0.21      0.00     15.58      0.10      0.00     84.11
07:17:56 PM     all      0.10      0.00     15.98      0.00      0.00     83.92
07:17:57 PM     all      0.31      0.00     15.66      0.00      0.00     84.02
07:17:58 PM     all      0.10      0.00     15.61      0.00      0.00     84.29
07:17:59 PM     all      0.21      0.00     16.01      0.00      0.00     83.78
07:18:00 PM     all      0.10      0.00     15.43      0.10      0.00     84.36
07:18:01 PM     all      0.21      0.00     14.97      0.00      0.00     84.82
07:18:02 PM     all      0.10      0.00     14.90      0.00      0.00     84.99
07:18:03 PM     all      0.10      0.00     15.26      0.00      0.00     84.64
07:18:04 PM     all      0.10      0.00     15.87      0.00      0.00     84.02
07:18:05 PM     all      0.21      0.00     15.59      0.10      0.00     84.10
07:18:06 PM     all      0.21      0.00     15.75      0.00      0.00     84.04
07:18:07 PM     all      0.21      0.00     16.31      0.00      0.00     83.49
07:18:08 PM     all      0.21      0.00     14.27      0.00      0.00     85.52
07:18:09 PM     all      0.10      0.00     15.34      0.00      0.00     84.55
Average:        all      0.15      0.00     15.98      0.02      0.00     83.85
