Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:23:20 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:23:21 AM     all      0.00      0.00      0.92      0.33      0.00     98.74
10:23:22 AM     all      0.08      0.00      0.59      0.00      0.00     99.33
10:23:23 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
10:23:24 AM     all      0.00      0.00      0.92      0.00      0.00     99.08
10:23:25 AM     all      0.00      0.00      0.59      0.00      0.00     99.41
10:23:26 AM     all      0.08      0.00      1.09      0.25      0.00     98.58
10:23:27 AM     all      0.00      0.00      0.67      0.00      0.00     99.33
10:23:28 AM     all      0.00      0.00      0.67      0.00      0.00     99.33
10:23:29 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:23:30 AM     all      0.00      0.00      0.85      0.00      0.00     99.15
10:23:31 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:23:32 AM     all      0.09      0.00      0.34      0.17      0.00     99.40
10:23:33 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:23:34 AM     all      0.00      0.00      0.43      0.00      0.00     99.57
10:23:35 AM     all      0.08      0.00      1.10      0.00      0.00     98.82
10:23:36 AM     all      0.08      0.00      0.68      0.00      0.00     99.24
10:23:37 AM     all      0.00      0.00      1.19      0.00      0.00     98.81
10:23:38 AM     all      0.08      0.00      1.19      0.51      0.00     98.22
10:23:39 AM     all      0.08      0.00      1.02      0.00      0.00     98.90
10:23:40 AM     all      0.08      0.00      1.27      0.00      0.00     98.64
10:23:41 AM     all      0.00      0.00      0.94      0.00      0.00     99.06
10:23:42 AM     all      0.00      0.00      1.35      0.00      0.00     98.65
10:23:43 AM     all      0.00      0.00      1.19      0.43      0.00     98.38
10:23:44 AM     all      0.08      0.00      0.93      0.00      0.00     98.98
10:23:45 AM     all      0.00      0.00      1.77      0.00      0.00     98.23
10:23:46 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
10:23:47 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
Average:        all      0.03      0.00      0.92      0.06      0.00     98.99
