Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:23:21 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:23:22 AM     all      0.00      0.00      0.42      0.00      0.00     99.58
10:23:23 AM     all      0.08      0.00      0.59      0.00      0.00     99.33
10:23:24 AM     all      0.08      0.00      1.01      0.17      0.00     98.74
10:23:25 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
10:23:26 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:23:27 AM     all      0.00      0.00      1.01      0.00      0.00     98.99
10:23:28 AM     all      0.00      0.00      0.85      0.00      0.00     99.15
10:23:29 AM     all      0.08      0.00      1.01      0.00      0.00     98.90
10:23:30 AM     all      0.00      0.00      0.76      0.08      0.00     99.15
10:23:31 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
10:23:32 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:23:33 AM     all      0.00      0.00      1.43      0.00      0.00     98.57
10:23:34 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:23:35 AM     all      0.08      0.00      1.27      0.51      0.00     98.14
10:23:36 AM     all      0.00      0.00      1.02      0.17      0.00     98.81
10:23:37 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:23:38 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:23:39 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:23:40 AM     all      0.00      0.00      1.19      0.00      0.00     98.81
10:23:41 AM     all      0.00      0.00      1.02      0.17      0.00     98.81
10:23:42 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
10:23:43 AM     all      0.00      0.00      1.35      0.00      0.00     98.65
10:23:44 AM     all      0.00      0.00      1.10      0.00      0.00     98.90
10:23:45 AM     all      0.09      0.00      1.02      0.00      0.00     98.89
10:23:46 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:23:47 AM     all      0.00      0.00      0.93      0.17      0.00     98.90
10:23:48 AM     all      0.00      0.00      1.35      0.00      0.00     98.65
Average:        all      0.02      0.00      1.02      0.05      0.00     98.92
