Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

06:38:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:38:55 PM     all      0.18      0.00     42.58      0.09      0.00     57.16
06:38:56 PM     all      0.17      0.00     48.12      0.00      0.00     51.71
06:38:57 PM     all      0.17      0.00     48.17      0.00      0.00     51.66
06:38:58 PM     all      0.00      0.00     48.00      0.00      0.00     52.00
06:38:59 PM     all      0.17      0.00     47.65      0.00      0.00     52.18
06:39:00 PM     all      0.26      0.00     47.59      0.17      0.00     51.98
06:39:01 PM     all      0.09      0.00     46.65      0.00      0.00     53.26
06:39:02 PM     all      0.17      0.00     46.20      0.00      0.00     53.63
06:39:03 PM     all      0.26      0.00     45.36      0.00      0.00     54.38
06:39:04 PM     all      0.26      0.00     44.43      0.00      0.00     55.30
06:39:05 PM     all      0.09      0.00     42.87      0.00      0.00     57.04
06:39:06 PM     all      0.09      0.00     38.52      0.00      0.00     61.39
06:39:07 PM     all      0.28      0.00     35.98      0.00      0.00     63.74
06:39:08 PM     all      0.19      0.00     34.99      0.00      0.00     64.82
06:39:09 PM     all      0.19      0.00     31.94      0.00      0.00     67.87
06:39:10 PM     all      0.10      0.00     30.51      0.00      0.00     69.40
06:39:11 PM     all      0.19      0.00     30.70      0.19      0.00     68.93
06:39:12 PM     all      0.09      0.00     31.20      0.00      0.00     68.70
06:39:13 PM     all      0.09      0.00     26.84      0.00      0.00     73.07
06:39:14 PM     all      0.00      0.00     23.83      0.00      0.00     76.17
06:39:15 PM     all      0.09      0.00     25.77      0.00      0.00     74.14
06:39:16 PM     all      0.17      0.00     25.96      0.17      0.00     73.69
06:39:17 PM     all      0.00      0.00     25.68      0.00      0.00     74.32
06:39:18 PM     all      0.08      0.00     19.58      0.00      0.00     80.34
06:39:19 PM     all      0.09      0.00     20.92      0.00      0.00     78.99
06:39:20 PM     all      0.17      0.00     20.34      0.00      0.00     79.49
06:39:21 PM     all      0.00      0.00     10.96      0.00      0.00     89.04
Average:        all      0.13      0.00     34.90      0.02      0.00     64.94
