Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:31:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:31:47 AM     all      0.10      0.00     23.72      0.10      0.00     76.07
11:31:48 AM     all      0.11      0.00     13.57      0.00      0.00     86.32
11:31:49 AM     all      0.11      0.00     14.81      0.00      0.00     85.09
11:31:50 AM     all      0.11      0.00     15.30      0.00      0.00     84.59
11:31:51 AM     all      0.11      0.00     15.62      0.00      0.00     84.27
11:31:52 AM     all      0.11      0.00     15.59      0.00      0.00     84.31
11:31:53 AM     all      0.11      0.00     15.36      0.11      0.00     84.43
11:31:54 AM     all      0.11      0.00     15.56      0.00      0.00     84.34
11:31:55 AM     all      0.11      0.00     15.91      0.00      0.00     83.98
11:31:56 AM     all      0.00      0.00     15.96      0.00      0.00     84.04
11:31:57 AM     all      0.32      0.00     15.49      0.00      0.00     84.19
11:31:58 AM     all      0.11      0.00     15.89      0.11      0.00     83.89
11:31:59 AM     all      0.42      0.00     15.18      0.00      0.00     84.39
11:32:00 AM     all      0.21      0.00     19.56      0.00      0.00     80.23
11:32:01 AM     all      0.10      0.00     16.21      0.00      0.00     83.69
11:32:02 AM     all      0.00      0.00     15.31      0.00      0.00     84.69
11:32:03 AM     all      0.00      0.00     16.77      0.00      0.00     83.23
11:32:04 AM     all      0.00      0.00     17.50      0.10      0.00     82.41
11:32:05 AM     all      0.00      0.00     26.72      0.00      0.00     73.28
11:32:06 AM     all      0.00      0.00     26.31      0.00      0.00     73.69
11:32:07 AM     all      0.10      0.00     24.46      0.00      0.00     75.44
11:32:08 AM     all      0.11      0.00     21.74      0.00      0.00     78.15
11:32:09 AM     all      0.11      0.00     13.05      0.00      0.00     86.84
11:32:10 AM     all      0.00      0.00     12.76      0.11      0.00     87.13
11:32:11 AM     all      0.10      0.00     13.56      0.00      0.00     86.34
11:32:12 AM     all      0.00      0.00     13.10      0.00      0.00     86.90
11:32:13 AM     all      0.00      0.00     14.02      0.00      0.00     85.98
Average:        all      0.09      0.00     17.05      0.02      0.00     82.83
