Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

12:06:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:06:10 PM     all      0.00      0.00     22.28      0.00      0.00     77.72
12:06:11 PM     all      0.11      0.00     17.28      0.22      0.00     82.40
12:06:12 PM     all      0.11      0.00     12.23      0.00      0.00     87.66
12:06:13 PM     all      0.21      0.00     12.57      0.00      0.00     87.22
12:06:14 PM     all      0.21      0.00     13.10      0.00      0.00     86.69
12:06:15 PM     all      0.11      0.00     12.54      0.00      0.00     87.35
12:06:16 PM     all      0.21      0.00     12.53      0.00      0.00     87.26
12:06:17 PM     all      0.21      0.00     12.61      0.00      0.00     87.18
12:06:18 PM     all      0.11      0.00     12.71      0.00      0.00     87.18
12:06:19 PM     all      0.11      0.00     12.81      0.00      0.00     87.09
12:06:20 PM     all      0.54      0.00     12.11      0.00      0.00     87.35
12:06:21 PM     all      0.11      0.00     12.81      0.00      0.00     87.09
12:06:22 PM     all      0.21      0.00     12.24      0.11      0.00     87.43
12:06:23 PM     all      0.11      0.00     12.73      0.00      0.00     87.17
12:06:24 PM     all      0.00      0.00     12.73      0.00      0.00     87.27
12:06:25 PM     all      0.11      0.00     12.63      0.00      0.00     87.26
12:06:26 PM     all      0.32      0.00     12.14      0.00      0.00     87.54
12:06:27 PM     all      0.11      0.00     12.35      0.00      0.00     87.54
12:06:28 PM     all      0.11      0.00     12.91      0.00      0.00     86.98
12:06:29 PM     all      0.21      0.00     12.89      0.00      0.00     86.90
12:06:30 PM     all      0.11      0.00     12.54      0.00      0.00     87.35
12:06:31 PM     all      0.11      0.00     12.71      0.00      0.00     87.18
12:06:32 PM     all      0.11      0.00     12.62      0.00      0.00     87.27
12:06:33 PM     all      0.32      0.00     14.33      0.00      0.00     85.35
12:06:34 PM     all      0.21      0.00     13.92      0.11      0.00     85.76
12:06:35 PM     all      0.11      0.00     14.23      0.00      0.00     85.67
12:06:36 PM     all      0.32      0.00     13.45      0.00      0.00     86.23
Average:        all      0.17      0.00     13.37      0.02      0.00     86.45
