Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:25:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:25:42 AM     all      0.17      0.00     45.56      0.00      0.00     54.26
11:25:43 AM     all      0.17      0.00     46.78      0.00      0.00     53.05
11:25:44 AM     all      0.34      0.00     48.86      0.00      0.00     50.80
11:25:45 AM     all      0.00      0.00     47.90      0.00      0.00     52.10
11:25:46 AM     all      0.42      0.00     48.91      0.17      0.00     50.50
11:25:47 AM     all      0.09      0.00     47.45      0.00      0.00     52.46
11:25:48 AM     all      0.17      0.00     48.22      0.00      0.00     51.61
11:25:49 AM     all      0.08      0.00     48.62      0.00      0.00     51.29
11:25:50 AM     all      2.61      0.00     48.37      0.00      0.00     49.02
11:25:51 AM     all      0.16      0.00     49.88      0.00      0.00     49.96
11:25:52 AM     all      0.39      0.00     48.50      0.00      0.00     51.10
11:25:53 AM     all      0.08      0.00     48.36      0.00      0.00     51.56
11:25:54 AM     all      0.08      0.00     40.17      0.00      0.00     59.75
11:25:55 AM     all      0.17      0.00     28.97      0.00      0.00     70.86
11:25:56 AM     all      0.00      0.00     25.17      0.00      0.00     74.83
11:25:57 AM     all      0.17      0.00     21.41      0.17      0.00     78.25
11:25:58 AM     all      0.09      0.00     19.41      0.00      0.00     80.50
11:25:59 AM     all      0.26      0.00     17.43      0.00      0.00     82.31
11:26:00 AM     all      0.17      0.00     21.55      0.00      0.00     78.28
11:26:01 AM     all      0.09      0.00     26.95      0.00      0.00     72.96
11:26:02 AM     all      0.09      0.00     22.14      0.09      0.00     77.69
11:26:03 AM     all      0.09      0.00     15.36      0.00      0.00     84.55
11:26:04 AM     all      0.00      0.00     12.67      0.00      0.00     87.33
11:26:05 AM     all      0.09      0.00     14.48      0.00      0.00     85.43
11:26:06 AM     all      0.00      0.00     15.22      0.00      0.00     84.78
11:26:07 AM     all      0.09      0.00     24.06      0.09      0.00     75.76
11:26:08 AM     all      0.09      0.00     21.83      0.00      0.00     78.08
Average:        all      0.23      0.00     33.86      0.02      0.00     65.89
