Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

04:11:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:11:55 PM     all      0.08      0.00      6.48      0.00      0.00     93.44
04:11:56 PM     all      0.00      0.00      7.20      0.17      0.00     92.63
04:11:57 PM     all      0.00      0.00      7.05      0.00      0.00     92.95
04:11:58 PM     all      0.08      0.00      7.03      0.00      0.00     92.89
04:11:59 PM     all      0.08      0.00      7.12      0.00      0.00     92.80
04:12:00 PM     all      0.17      0.00      7.26      0.00      0.00     92.57
04:12:01 PM     all      0.00      0.00      6.79      0.00      0.00     93.21
04:12:02 PM     all      0.08      0.00      7.89      0.08      0.00     91.95
04:12:03 PM     all      0.00      0.00      7.11      0.00      0.00     92.89
04:12:04 PM     all      0.00      0.00      7.35      0.00      0.00     92.65
04:12:05 PM     all      0.08      0.00      7.34      0.00      0.00     92.58
04:12:06 PM     all      0.08      0.00      7.42      0.00      0.00     92.50
04:12:07 PM     all      0.09      0.00      6.56      0.00      0.00     93.36
04:12:08 PM     all      0.00      0.00      7.45      0.17      0.00     92.39
04:12:09 PM     all      0.17      0.00      7.15      0.00      0.00     92.68
04:12:10 PM     all      0.08      0.00      7.67      0.00      0.00     92.24
04:12:11 PM     all      0.09      0.00      6.81      0.00      0.00     93.10
04:12:12 PM     all      0.08      0.00      8.35      0.00      0.00     91.57
04:12:13 PM     all      0.00      0.00      6.83      0.00      0.00     93.17
04:12:14 PM     all      0.17      0.00      7.79      0.17      0.00     91.87
04:12:15 PM     all      0.00      0.00      6.56      0.00      0.00     93.44
04:12:16 PM     all      0.25      0.00      8.45      0.00      0.00     91.30
04:12:17 PM     all      0.09      0.00      7.61      0.00      0.00     92.31
04:12:18 PM     all      0.00      0.00      8.75      0.00      0.00     91.25
04:12:19 PM     all      0.09      0.00      7.58      0.00      0.00     92.33
04:12:20 PM     all      0.17      0.00      9.55      0.08      0.00     90.19
04:12:21 PM     all      0.00      0.00      8.45      0.00      0.00     91.55
Average:        all      0.07      0.00      7.47      0.03      0.00     92.44
