Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:31:52 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:31:53 AM     all      0.17      0.00     20.08      0.00      0.00     79.75
10:31:54 AM     all      0.08      0.00     19.54      0.00      0.00     80.37
10:31:55 AM     all      0.08      0.00     20.35      0.00      0.00     79.56
10:31:56 AM     all      0.00      0.00     19.86      0.00      0.00     80.14
10:31:57 AM     all      0.17      0.00     17.54      0.00      0.00     82.29
10:31:58 AM     all      0.17      0.00     15.84      0.17      0.00     83.82
10:31:59 AM     all      0.08      0.00     16.58      0.00      0.00     83.33
10:32:00 AM     all      0.17      0.00     16.65      0.00      0.00     83.18
10:32:01 AM     all      0.00      0.00     16.03      0.00      0.00     83.97
10:32:02 AM     all      0.17      0.00     14.79      0.00      0.00     85.04
10:32:03 AM     all      0.08      0.00     16.44      0.08      0.00     83.39
10:32:04 AM     all      0.25      0.00     16.05      0.00      0.00     83.70
10:32:05 AM     all      0.17      0.00     16.43      0.00      0.00     83.40
10:32:06 AM     all      0.08      0.00     15.51      0.00      0.00     84.41
10:32:07 AM     all      0.25      0.00     16.25      0.00      0.00     83.50
10:32:08 AM     all      0.08      0.00     15.77      0.00      0.00     84.15
10:32:09 AM     all      0.17      0.00     15.04      0.17      0.00     84.62
10:32:10 AM     all      0.08      0.00     16.50      0.00      0.00     83.42
10:32:11 AM     all      0.08      0.00     15.71      0.00      0.00     84.21
10:32:12 AM     all      0.08      0.00     15.92      0.00      0.00     83.99
10:32:13 AM     all      0.00      0.00     15.92      0.00      0.00     84.08
10:32:14 AM     all      0.25      0.00     16.67      0.00      0.00     83.08
10:32:15 AM     all      0.17      0.00     15.84      0.08      0.00     83.91
10:32:16 AM     all      0.08      0.00     15.64      0.00      0.00     84.28
10:32:17 AM     all      0.08      0.00     16.08      0.00      0.00     83.84
10:32:18 AM     all      0.00      0.00     16.13      0.00      0.00     83.87
10:32:19 AM     all      0.17      0.00      2.96      0.00      0.00     96.87
Average:        all      0.12      0.00     16.16      0.02      0.00     83.71
