Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:21:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:21:50 AM     all      0.17      0.00      0.93      0.00      0.00     98.90
10:21:51 AM     all      0.00      0.00      0.59      0.00      0.00     99.41
10:21:52 AM     all      0.00      0.00      0.68      0.00      0.00     99.32
10:21:53 AM     all      0.08      0.00      1.01      0.00      0.00     98.90
10:21:54 AM     all      0.00      0.00      1.10      0.08      0.00     98.82
10:21:55 AM     all      0.08      0.00      1.18      0.00      0.00     98.74
10:21:56 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
10:21:57 AM     all      0.00      0.00      0.85      0.00      0.00     99.15
10:21:58 AM     all      0.00      0.00      1.01      0.00      0.00     98.99
10:21:59 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:22:00 AM     all      0.00      0.00      1.02      0.17      0.00     98.82
10:22:01 AM     all      0.00      0.00      1.19      0.00      0.00     98.81
10:22:02 AM     all      0.08      0.00      0.93      0.00      0.00     98.98
10:22:03 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
10:22:04 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:22:05 AM     all      0.08      0.00      1.18      0.00      0.00     98.73
10:22:06 AM     all      0.00      0.00      0.85      0.17      0.00     98.98
10:22:07 AM     all      0.08      0.00      0.76      0.00      0.00     99.15
10:22:08 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
10:22:09 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
10:22:10 AM     all      0.08      0.00      1.10      0.00      0.00     98.81
10:22:11 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:22:12 AM     all      0.00      0.00      0.00      0.08      0.00     99.92
10:22:13 AM     all      0.00      0.00      0.08      0.00      0.00     99.92
10:22:14 AM     all      0.00      0.00      0.08      0.00      0.00     99.92
10:22:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:22:16 AM     all      0.08      0.00      0.00      0.00      0.00     99.92
Average:        all      0.03      0.00      0.83      0.02      0.00     99.12
