Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:27:15 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:27:16 AM     all      0.00      0.00     20.98      0.00      0.00     79.02
11:27:17 AM     all      0.10      0.00     16.92      0.30      0.00     82.68
11:27:18 AM     all      0.00      0.00     16.77      0.00      0.00     83.23
11:27:19 AM     all      0.00      0.00     17.09      0.00      0.00     82.91
11:27:20 AM     all      0.10      0.00     17.25      0.00      0.00     82.65
11:27:21 AM     all      0.00      0.00     17.12      0.00      0.00     82.88
11:27:22 AM     all      0.00      0.00     16.27      0.10      0.00     83.63
11:27:23 AM     all      0.00      0.00     16.49      0.00      0.00     83.51
11:27:24 AM     all      0.00      0.00     19.36      0.00      0.00     80.64
11:27:25 AM     all      0.00      0.00     19.78      0.00      0.00     80.22
11:27:26 AM     all      0.00      0.00     19.54      0.00      0.00     80.46
11:27:27 AM     all      0.00      0.00     20.54      0.00      0.00     79.46
11:27:28 AM     all      0.10      0.00     19.43      0.00      0.00     80.47
11:27:29 AM     all      0.00      0.00     17.63      0.00      0.00     82.37
11:27:30 AM     all      0.00      0.00     17.99      0.00      0.00     82.01
11:27:31 AM     all      0.00      0.00     17.46      0.00      0.00     82.54
11:27:32 AM     all      0.00      0.00     17.21      0.00      0.00     82.79
11:27:33 AM     all      0.10      0.00     19.29      0.00      0.00     80.60
11:27:34 AM     all      0.00      0.00     24.27      0.10      0.00     75.62
11:27:35 AM     all      0.00      0.00     23.31      0.00      0.00     76.69
11:27:36 AM     all      0.11      0.00     19.40      0.00      0.00     80.49
11:27:37 AM     all      0.11      0.00     16.88      0.00      0.00     83.01
11:27:38 AM     all      0.00      0.00     18.01      0.00      0.00     81.99
11:27:39 AM     all      0.34      0.00     17.34      0.00      0.00     82.32
11:27:40 AM     all      0.33      0.00     18.88      0.00      0.00     80.79
11:27:41 AM     all      0.22      0.00     18.15      0.00      0.00     81.63
11:27:42 AM     all      0.33      0.00     19.65      0.00      0.00     80.02
Average:        all      0.07      0.00     18.62      0.02      0.00     81.29
