Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

12:07:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:07:45 PM     all      0.21      0.00     17.41      0.00      0.00     82.38
12:07:46 PM     all      0.10      0.00     15.06      0.10      0.00     84.74
12:07:47 PM     all      0.31      0.00     14.38      0.00      0.00     85.31
12:07:48 PM     all      0.21      0.00     14.76      0.00      0.00     85.03
12:07:49 PM     all      0.11      0.00     14.53      0.00      0.00     85.37
12:07:50 PM     all      0.21      0.00     14.04      0.00      0.00     85.74
12:07:51 PM     all      0.21      0.00     13.95      0.11      0.00     85.73
12:07:52 PM     all      0.21      0.00     12.91      0.00      0.00     86.87
12:07:53 PM     all      0.21      0.00     13.06      0.00      0.00     86.73
12:07:54 PM     all      0.21      0.00     13.36      0.00      0.00     86.43
12:07:55 PM     all      0.32      0.00     12.89      0.00      0.00     86.79
12:07:56 PM     all      0.11      0.00     13.18      0.11      0.00     86.61
12:07:57 PM     all      0.21      0.00     13.07      0.00      0.00     86.72
12:07:58 PM     all      0.00      0.00     13.28      0.00      0.00     86.72
12:07:59 PM     all      0.21      0.00     13.18      0.21      0.00     86.40
12:08:00 PM     all      0.11      0.00     14.68      0.00      0.00     85.22
12:08:01 PM     all      0.21      0.00     13.44      0.00      0.00     86.35
12:08:02 PM     all      0.00      0.00     13.13      0.00      0.00     86.87
12:08:03 PM     all      0.10      0.00     13.89      0.00      0.00     86.00
12:08:04 PM     all      0.00      0.00     14.59      0.00      0.00     85.41
12:08:05 PM     all      0.10      0.00     14.39      0.00      0.00     85.51
12:08:06 PM     all      0.00      0.00     14.90      0.00      0.00     85.10
12:08:07 PM     all      0.00      0.00     15.70      0.10      0.00     84.20
12:08:08 PM     all      0.00      0.00     23.14      0.00      0.00     76.86
12:08:09 PM     all      0.10      0.00     27.53      0.00      0.00     72.38
12:08:10 PM     all      0.00      0.00     25.84      0.00      0.00     74.16
12:08:11 PM     all      0.00      0.00     24.14      0.00      0.00     75.86
Average:        all      0.13      0.00     15.81      0.02      0.00     84.04
