Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

12:06:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:06:56 PM     all      0.17      0.00     44.68      0.00      0.00     55.15
12:06:57 PM     all      0.08      0.00     46.15      0.00      0.00     53.76
12:06:58 PM     all      0.25      0.00     47.54      0.08      0.00     52.13
12:06:59 PM     all      0.08      0.00     47.52      0.00      0.00     52.40
12:07:00 PM     all      0.43      0.00     46.88      0.00      0.00     52.69
12:07:01 PM     all      0.17      0.00     48.18      0.00      0.00     51.65
12:07:02 PM     all      0.25      0.00     48.02      0.00      0.00     51.72
12:07:03 PM     all      0.08      0.00     48.01      0.00      0.00     51.90
12:07:04 PM     all      0.00      0.00     48.10      0.00      0.00     51.90
12:07:05 PM     all      0.08      0.00     47.84      0.00      0.00     52.07
12:07:06 PM     all      0.17      0.00     46.89      0.00      0.00     52.94
12:07:07 PM     all      0.17      0.00     47.38      0.00      0.00     52.45
12:07:08 PM     all      0.17      0.00     46.72      0.09      0.00     53.02
12:07:09 PM     all      0.08      0.00     47.11      0.00      0.00     52.80
12:07:10 PM     all      0.26      0.00     46.51      0.00      0.00     53.24
12:07:11 PM     all      0.17      0.00     46.36      0.00      0.00     53.46
12:07:12 PM     all      0.17      0.00     46.68      0.00      0.00     53.15
12:07:13 PM     all      0.26      0.00     46.51      0.00      0.00     53.23
12:07:14 PM     all      0.08      0.00     47.08      0.00      0.00     52.83
12:07:15 PM     all      0.17      0.00     46.24      0.00      0.00     53.59
12:07:16 PM     all      0.00      0.00     46.67      0.00      0.00     53.33
12:07:17 PM     all      0.08      0.00     46.84      0.00      0.00     53.07
12:07:18 PM     all      0.25      0.00     46.99      0.08      0.00     52.67
12:07:19 PM     all      0.17      0.00     46.50      0.00      0.00     53.33
12:07:20 PM     all      0.17      0.00     47.36      0.00      0.00     52.47
12:07:21 PM     all      0.08      0.00     46.53      0.00      0.00     53.38
12:07:22 PM     all      0.09      0.00     46.42      0.00      0.00     53.49
Average:        all      0.15      0.00     46.96      0.01      0.00     52.88
