Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:55:04 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:55:05 AM     all      8.23      0.00     17.75      0.09      0.00     73.93
10:55:06 AM     all      1.97      0.00     15.75      0.60      0.00     81.68
10:55:07 AM     all      0.44      0.00     13.39      0.35      0.00     85.82
10:55:08 AM     all      0.18      0.00     11.47      0.00      0.00     88.35
10:55:09 AM     all      0.00      0.00     12.18      0.00      0.00     87.82
10:55:10 AM     all      0.45      0.00     11.25      0.90      0.00     87.40
10:55:11 AM     all      0.18      0.00     12.18      0.00      0.00     87.65
10:55:12 AM     all      0.18      0.00     12.66      0.09      0.00     87.08
10:55:13 AM     all      0.09      0.00     11.88      0.00      0.00     88.03
10:55:14 AM     all      0.09      0.00     12.03      0.00      0.00     87.88
10:55:15 AM     all      0.27      0.00     11.77      0.00      0.00     87.96
10:55:16 AM     all      0.18      0.00     11.54      0.00      0.00     88.28
10:55:17 AM     all      0.09      0.00     12.67      0.18      0.00     87.07
10:55:18 AM     all      0.09      0.00     11.79      0.00      0.00     88.12
10:55:19 AM     all      0.18      0.00     10.61      0.00      0.00     89.21
10:55:20 AM     all      0.18      0.00     11.50      0.00      0.00     88.32
10:55:21 AM     all      0.09      0.00     11.35      0.00      0.00     88.56
10:55:22 AM     all      0.18      0.00     12.33      0.09      0.00     87.40
10:55:23 AM     all      0.00      0.00     11.55      0.00      0.00     88.45
10:55:24 AM     all      0.18      0.00     12.23      0.00      0.00     87.59
10:55:25 AM     all      0.18      0.00     12.41      0.00      0.00     87.41
10:55:26 AM     all      0.18      0.00     11.19      0.00      0.00     88.63
10:55:27 AM     all      0.18      0.00     10.54      0.18      0.00     89.10
10:55:28 AM     all      0.18      0.00     11.21      0.00      0.00     88.61
10:55:29 AM     all      0.09      0.00     13.31      0.00      0.00     86.60
10:55:30 AM     all      0.27      0.00     12.10      0.00      0.00     87.63
10:55:31 AM     all      0.18      0.00     11.86      0.00      0.00     87.96
Average:        all      0.55      0.00     12.26      0.09      0.00     87.09
