Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:26:29 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:26:30 AM     all      0.00      0.00     21.58      0.00      0.00     78.42
11:26:31 AM     all      0.00      0.00     20.95      0.00      0.00     79.05
11:26:32 AM     all      0.00      0.00     20.65      0.09      0.00     79.25
11:26:33 AM     all      0.09      0.00     19.17      0.00      0.00     80.74
11:26:34 AM     all      0.00      0.00     19.32      0.00      0.00     80.68
11:26:35 AM     all      0.00      0.00     19.07      0.00      0.00     80.93
11:26:36 AM     all      0.00      0.00     26.36      0.00      0.00     73.64
11:26:37 AM     all      0.10      0.00     29.06      0.10      0.00     70.75
11:26:38 AM     all      0.00      0.00     26.90      0.00      0.00     73.10
11:26:39 AM     all      0.00      0.00     24.32      0.00      0.00     75.68
11:26:40 AM     all      0.10      0.00     23.88      0.00      0.00     76.02
11:26:41 AM     all      0.00      0.00     23.24      0.00      0.00     76.76
11:26:42 AM     all      0.00      0.00     20.31      0.00      0.00     79.69
11:26:43 AM     all      0.11      0.00     13.02      0.32      0.00     86.55
11:26:44 AM     all      0.10      0.00     16.20      0.00      0.00     83.70
11:26:45 AM     all      0.10      0.00     19.57      0.00      0.00     80.33
11:26:46 AM     all      0.00      0.00     16.65      0.00      0.00     83.35
11:26:47 AM     all      0.10      0.00     17.71      0.00      0.00     82.19
11:26:48 AM     all      0.21      0.00     16.89      0.10      0.00     82.79
11:26:49 AM     all      0.21      0.00     17.01      0.00      0.00     82.78
11:26:50 AM     all      0.21      0.00     17.12      0.00      0.00     82.67
11:26:51 AM     all      0.21      0.00     16.93      0.00      0.00     82.86
11:26:52 AM     all      0.00      0.00     18.25      0.00      0.00     81.75
11:26:53 AM     all      0.20      0.00     19.02      0.00      0.00     80.77
11:26:54 AM     all      0.10      0.00     17.72      0.00      0.00     82.18
11:26:55 AM     all      0.31      0.00     18.40      0.00      0.00     81.29
11:26:56 AM     all      0.10      0.00     17.77      0.00      0.00     82.13
Average:        all      0.08      0.00     19.97      0.02      0.00     79.93
