Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:32:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:32:40 AM     all      0.17      0.00     21.09      0.09      0.00     78.65
10:32:41 AM     all      0.09      0.00     18.22      0.00      0.00     81.69
10:32:42 AM     all      0.08      0.00     18.72      0.00      0.00     81.20
10:32:43 AM     all      0.08      0.00     16.68      0.00      0.00     83.24
10:32:44 AM     all      0.17      0.00     16.33      0.00      0.00     83.50
10:32:45 AM     all      0.00      0.00     15.86      0.00      0.00     84.14
10:32:46 AM     all      0.08      0.00     16.69      0.17      0.00     83.06
10:32:47 AM     all      0.08      0.00     16.05      0.00      0.00     83.87
10:32:48 AM     all      0.08      0.00     15.68      0.00      0.00     84.24
10:32:49 AM     all      0.08      0.00     16.58      0.00      0.00     83.33
10:32:50 AM     all      0.92      0.00     16.62      0.00      0.00     82.45
10:32:51 AM     all      0.00      0.00     16.51      0.17      0.00     83.32
10:32:52 AM     all      0.00      0.00     17.10      0.00      0.00     82.90
10:32:53 AM     all      0.25      0.00     15.21      0.00      0.00     84.54
10:32:54 AM     all      0.00      0.00     16.10      0.00      0.00     83.90
10:32:55 AM     all      0.08      0.00     16.50      0.00      0.00     83.42
10:32:56 AM     all      0.00      0.00     16.39      0.17      0.00     83.45
10:32:57 AM     all      0.00      0.00     16.16      0.00      0.00     83.84
10:32:58 AM     all      0.17      0.00     15.29      0.00      0.00     84.54
10:32:59 AM     all      0.17      0.00     15.17      0.00      0.00     84.65
10:33:00 AM     all      0.17      0.00     16.13      0.00      0.00     83.70
10:33:01 AM     all      0.08      0.00     15.70      0.51      0.00     83.71
10:33:02 AM     all      0.08      0.00     16.60      0.00      0.00     83.32
10:33:03 AM     all      0.08      0.00     15.65      0.00      0.00     84.26
10:33:04 AM     all      0.08      0.00     15.58      0.00      0.00     84.34
10:33:05 AM     all      0.00      0.00     15.46      0.00      0.00     84.54
10:33:06 AM     all      0.00      0.00      3.88      0.17      0.00     95.95
Average:        all      0.11      0.00     16.00      0.05      0.00     83.84
