Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

05:13:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:13:47 PM     all      0.09      0.00     15.66      0.00      0.00     84.25
05:13:48 PM     all      0.09      0.00     15.53      0.00      0.00     84.39
05:13:49 PM     all      0.26      0.00     13.35      0.18      0.00     86.22
05:13:50 PM     all      0.18      0.00     12.20      0.00      0.00     87.62
05:13:51 PM     all      0.00      0.00     10.56      0.00      0.00     89.44
05:13:52 PM     all      0.00      0.00     11.28      0.00      0.00     88.72
05:13:53 PM     all      0.09      0.00     11.75      0.00      0.00     88.16
05:13:54 PM     all      0.27      0.00      9.79      0.00      0.00     89.94
05:13:55 PM     all      0.18      0.00     12.97      0.18      0.00     86.67
05:13:56 PM     all      0.09      0.00     13.11      0.00      0.00     86.80
05:13:57 PM     all      0.09      0.00     11.54      0.00      0.00     88.37
05:13:58 PM     all      0.18      0.00     11.92      0.00      0.00     87.90
05:13:59 PM     all      0.18      0.00     12.16      0.00      0.00     87.66
05:14:00 PM     all      0.09      0.00     10.82      0.09      0.00     89.00
05:14:01 PM     all      0.09      0.00     10.57      0.00      0.00     89.33
05:14:02 PM     all      0.27      0.00      9.95      0.00      0.00     89.77
05:14:03 PM     all      0.00      0.00     10.56      0.00      0.00     89.44
05:14:04 PM     all      0.18      0.00     11.92      0.00      0.00     87.90
05:14:05 PM     all      0.18      0.00     10.96      0.18      0.00     88.68
05:14:06 PM     all      0.09      0.00     11.20      0.00      0.00     88.71
05:14:07 PM     all      0.00      0.00     11.16      0.64      0.00     88.20
05:14:08 PM     all      0.18      0.00     11.82      0.00      0.00     88.00
05:14:09 PM     all      0.09      0.00     10.68      0.00      0.00     89.23
05:14:10 PM     all      0.09      0.00     11.45      0.09      0.00     88.37
05:14:11 PM     all      0.18      0.00     11.77      0.00      0.00     88.05
05:14:12 PM     all      0.18      0.00     11.05      0.00      0.00     88.77
05:14:13 PM     all      0.09      0.00     10.87      0.00      0.00     89.04
Average:        all      0.13      0.00     11.74      0.05      0.00     88.08
