Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:51:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:51:56 AM     all      0.08      0.00      0.85      0.00      0.00     99.07
10:51:57 AM     all      0.09      0.00     15.54      0.00      0.00     84.37
10:51:58 AM     all      0.18      0.00     15.27      0.00      0.00     84.55
10:51:59 AM     all      0.00      0.00     16.64      0.00      0.00     83.36
10:52:00 AM     all      0.18      0.00     15.49      0.00      0.00     84.33
10:52:01 AM     all      0.09      0.00     16.20      0.18      0.00     83.54
10:52:02 AM     all      0.18      0.00     15.57      0.00      0.00     84.26
10:52:03 AM     all      0.09      0.00     13.95      0.00      0.00     85.96
10:52:04 AM     all      0.18      0.00     12.78      0.00      0.00     87.05
10:52:05 AM     all      0.09      0.00     13.09      0.00      0.00     86.83
10:52:06 AM     all      0.18      0.00     12.87      0.18      0.00     86.78
10:52:07 AM     all      0.00      0.00     14.11      0.00      0.00     85.89
10:52:08 AM     all      0.18      0.00     13.17      0.00      0.00     86.65
10:52:09 AM     all      0.35      0.00     13.14      0.00      0.00     86.51
10:52:10 AM     all      0.18      0.00     13.32      0.00      0.00     86.51
10:52:11 AM     all      0.18      0.00     12.48      0.09      0.00     87.25
10:52:12 AM     all      0.18      0.00     13.33      0.00      0.00     86.50
10:52:13 AM     all      0.00      0.00     13.10      0.00      0.00     86.90
10:52:14 AM     all      0.18      0.00     13.11      0.00      0.00     86.71
10:52:15 AM     all      0.18      0.00     12.53      0.00      0.00     87.29
10:52:16 AM     all      0.18      0.00     13.01      0.00      0.00     86.81
10:52:17 AM     all      0.09      0.00     13.42      0.18      0.00     86.32
10:52:18 AM     all      0.18      0.00     13.33      0.00      0.00     86.50
10:52:19 AM     all      0.09      0.00     12.84      0.00      0.00     87.07
10:52:20 AM     all      0.09      0.00     12.61      0.00      0.00     87.30
10:52:21 AM     all      0.09      0.00     13.10      0.00      0.00     86.81
10:52:22 AM     all      0.18      0.00     11.63      0.00      0.00     88.19
Average:        all      0.13      0.00     13.19      0.02      0.00     86.65
