Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:54:16 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:54:17 AM     all      0.08      0.00     18.36      0.00      0.00     81.56
10:54:18 AM     all      0.17      0.00     19.56      0.00      0.00     80.27
10:54:19 AM     all      0.08      0.00     21.17      0.00      0.00     78.74
10:54:20 AM     all      0.17      0.00     18.56      0.00      0.00     81.27
10:54:21 AM     all      0.17      0.00     15.50      0.17      0.00     84.17
10:54:22 AM     all      0.08      0.00     16.18      0.00      0.00     83.74
10:54:23 AM     all      0.08      0.00     17.21      0.00      0.00     82.71
10:54:24 AM     all      0.00      0.00     16.55      0.00      0.00     83.45
10:54:25 AM     all      0.09      0.00     15.22      0.00      0.00     84.69
10:54:26 AM     all      0.09      0.00     15.32      0.00      0.00     84.60
10:54:27 AM     all      0.08      0.00     16.48      0.08      0.00     83.35
10:54:28 AM     all      0.08      0.00     15.44      0.00      0.00     84.48
10:54:29 AM     all      0.00      0.00     14.94      0.00      0.00     85.06
10:54:30 AM     all      0.34      0.00     15.12      0.00      0.00     84.54
10:54:31 AM     all      0.08      0.00     15.84      0.00      0.00     84.08
10:54:32 AM     all      0.17      0.00     14.32      0.17      0.00     85.33
10:54:33 AM     all      0.08      0.00     15.55      0.00      0.00     84.36
10:54:34 AM     all      0.17      0.00     15.27      0.00      0.00     84.56
10:54:35 AM     all      0.00      0.00     16.01      0.00      0.00     83.99
10:54:36 AM     all      0.17      0.00     15.50      0.00      0.00     84.34
10:54:37 AM     all      0.08      0.00     16.02      0.00      0.00     83.90
10:54:38 AM     all      0.08      0.00     16.10      0.17      0.00     83.64
10:54:39 AM     all      0.17      0.00     16.46      0.00      0.00     83.38
10:54:40 AM     all      0.17      0.00     14.98      0.00      0.00     84.85
10:54:41 AM     all      0.17      0.00     15.18      0.00      0.00     84.65
10:54:42 AM     all      0.08      0.00     15.57      0.00      0.00     84.35
10:54:43 AM     all      0.00      0.00     15.35      0.08      0.00     84.56
Average:        all      0.11      0.00     16.22      0.03      0.00     83.65
