Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:52:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:52:42 AM     all      0.08      0.00     22.08      0.08      0.00     77.75
10:52:43 AM     all      0.17      0.00     22.99      0.00      0.00     76.85
10:52:44 AM     all      0.17      0.00     20.19      0.00      0.00     79.65
10:52:45 AM     all      0.08      0.00     20.25      0.00      0.00     79.66
10:52:46 AM     all      0.00      0.00     18.90      0.00      0.00     81.10
10:52:47 AM     all      0.17      0.00     15.48      0.00      0.00     84.35
10:52:48 AM     all      0.00      0.00     16.19      0.08      0.00     83.73
10:52:49 AM     all      0.08      0.00     15.91      0.00      0.00     84.01
10:52:50 AM     all      1.18      0.00     15.82      0.00      0.00     82.99
10:52:51 AM     all      0.17      0.00     15.07      0.00      0.00     84.76
10:52:52 AM     all      0.00      0.00     15.98      0.00      0.00     84.02
10:52:53 AM     all      0.17      0.00     15.11      0.17      0.00     84.55
10:52:54 AM     all      0.25      0.00     15.35      0.00      0.00     84.39
10:52:55 AM     all      0.17      0.00     16.06      0.00      0.00     83.77
10:52:56 AM     all      0.08      0.00     15.85      0.00      0.00     84.06
10:52:57 AM     all      0.34      0.00     15.11      0.00      0.00     84.55
10:52:58 AM     all      0.09      0.00     14.60      0.17      0.00     85.14
10:52:59 AM     all      0.00      0.00     15.59      0.00      0.00     84.41
10:53:00 AM     all      0.25      0.00     15.44      0.00      0.00     84.31
10:53:01 AM     all      0.00      0.00     15.78      0.00      0.00     84.22
10:53:02 AM     all      0.08      0.00     15.20      0.00      0.00     84.72
10:53:03 AM     all      0.25      0.00     15.31      0.08      0.00     84.35
10:53:04 AM     all      0.17      0.00     15.54      0.00      0.00     84.29
10:53:05 AM     all      0.08      0.00     15.04      0.00      0.00     84.88
10:53:06 AM     all      0.17      0.00     15.40      0.00      0.00     84.43
10:53:07 AM     all      0.09      0.00     15.05      0.00      0.00     84.86
10:53:08 AM     all      0.17      0.00     15.41      0.17      0.00     84.25
Average:        all      0.17      0.00     16.48      0.03      0.00     83.33
