Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

09:36:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:36:35 PM     all      0.09      0.00     41.67      0.00      0.00     58.24
09:36:36 PM     all      0.18      0.00     38.35      0.00      0.00     61.47
09:36:37 PM     all      0.00      0.00     36.26      0.09      0.00     63.64
09:36:38 PM     all      0.18      0.00     42.39      0.00      0.00     57.43
09:36:39 PM     all      0.09      0.00     44.89      0.00      0.00     55.03
09:36:40 PM     all      0.17      0.00     47.20      0.00      0.00     52.63
09:36:41 PM     all      0.09      0.00     47.54      0.00      0.00     52.37
09:36:42 PM     all      0.00      0.00     47.50      0.00      0.00     52.50
09:36:43 PM     all      0.09      0.00     47.43      0.00      0.00     52.49
09:36:44 PM     all      0.09      0.00     47.22      0.00      0.00     52.69
09:36:45 PM     all      0.17      0.00     46.43      0.00      0.00     53.40
09:36:46 PM     all      0.17      0.00     46.29      0.00      0.00     53.53
09:36:47 PM     all      0.17      0.00     46.70      0.09      0.00     53.05
09:36:48 PM     all      0.09      0.00     47.13      0.00      0.00     52.78
09:36:49 PM     all      0.09      0.00     46.50      0.00      0.00     53.41
09:36:50 PM     all      1.87      0.00     48.43      0.00      0.00     49.70
09:36:51 PM     all      0.09      0.00     46.81      0.00      0.00     53.10
09:36:52 PM     all      0.25      0.00     46.73      0.00      0.00     53.02
09:36:53 PM     all      0.00      0.00     46.68      0.00      0.00     53.32
09:36:54 PM     all      0.17      0.00     46.20      0.00      0.00     53.63
09:36:55 PM     all      0.00      0.00     46.92      0.00      0.00     53.08
09:36:56 PM     all      0.17      0.00     46.85      0.00      0.00     52.98
09:36:57 PM     all      0.17      0.00     46.80      0.00      0.00     53.03
09:36:58 PM     all      0.17      0.00     47.21      0.17      0.00     52.45
09:36:59 PM     all      0.09      0.00     46.41      0.00      0.00     53.50
09:37:00 PM     all      0.17      0.00     46.86      0.00      0.00     52.97
09:37:01 PM     all      0.17      0.00     46.70      0.00      0.00     53.13
Average:        all      0.19      0.00     45.82      0.01      0.00     53.98
