Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:04:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:04:57 AM     all      0.09      0.00      3.55      0.00      0.00     96.37
11:04:58 AM     all      0.09      0.00      4.49      0.00      0.00     95.43
11:04:59 AM     all      0.09      0.00      3.63      0.09      0.00     96.19
11:05:00 AM     all      0.09      0.00      3.72      0.00      0.00     96.19
11:05:01 AM     all      0.09      0.00      4.42      0.00      0.00     95.49
11:05:02 AM     all      0.18      0.00      4.33      0.00      0.00     95.49
11:05:03 AM     all      0.00      0.00      4.43      0.00      0.00     95.57
11:05:04 AM     all      0.18      0.00      4.76      0.00      0.00     95.07
11:05:05 AM     all      0.09      0.00      4.18      0.18      0.00     95.56
11:05:06 AM     all      0.09      0.00      4.77      0.00      0.00     95.15
11:05:07 AM     all      0.00      0.00      4.60      0.00      0.00     95.40
11:05:08 AM     all      0.09      0.00      4.42      0.00      0.00     95.49
11:05:09 AM     all      0.18      0.00      4.27      0.00      0.00     95.55
11:05:10 AM     all      0.00      0.00      4.79      0.00      0.00     95.21
11:05:11 AM     all      0.09      0.00      4.69      0.09      0.00     95.13
11:05:12 AM     all      0.09      0.00      4.70      0.00      0.00     95.21
11:05:13 AM     all      0.09      0.00      4.44      0.00      0.00     95.47
11:05:14 AM     all      0.00      0.00      4.63      0.00      0.00     95.37
11:05:15 AM     all      0.09      0.00      4.11      0.00      0.00     95.80
11:05:16 AM     all      0.00      0.00      4.96      0.00      0.00     95.04
11:05:17 AM     all      0.09      0.00      4.46      0.18      0.00     95.27
11:05:18 AM     all      0.00      0.00      5.21      0.00      0.00     94.79
11:05:19 AM     all      0.18      0.00      4.80      0.00      0.00     95.03
11:05:20 AM     all      0.00      0.00      5.24      0.00      0.00     94.76
11:05:21 AM     all      0.09      0.00      5.23      0.00      0.00     94.68
11:05:22 AM     all      0.00      0.00      5.49      0.00      0.00     94.51
11:05:23 AM     all      0.09      0.00      5.06      0.18      0.00     94.67
Average:        all      0.08      0.00      4.57      0.03      0.00     95.33
