Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

03:39:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:39:48 PM     all      0.08      0.00      1.08      0.00      0.00     98.83
03:39:49 PM     all      0.00      0.00      0.59      0.00      0.00     99.41
03:39:50 PM     all      1.09      0.00      1.01      0.00      0.00     97.91
03:39:51 PM     all      0.00      0.00      1.09      0.00      0.00     98.91
03:39:52 PM     all      0.17      0.00      0.84      0.00      0.00     98.99
03:39:53 PM     all      0.00      0.00      0.84      0.17      0.00     98.99
03:39:54 PM     all      0.00      0.00      1.09      0.00      0.00     98.91
03:39:55 PM     all      0.00      0.00      0.59      0.00      0.00     99.41
03:39:56 PM     all      0.00      0.00      0.59      0.00      0.00     99.41
03:39:57 PM     all      0.00      0.00      0.67      0.00      0.00     99.33
03:39:58 PM     all      0.08      0.00      1.09      0.00      0.00     98.83
03:39:59 PM     all      0.00      0.00      0.59      0.17      0.00     99.24
03:40:00 PM     all      0.08      0.00      0.51      0.00      0.00     99.41
03:40:01 PM     all      0.08      0.00      0.42      0.00      0.00     99.49
03:40:02 PM     all      0.00      0.00      0.68      0.00      0.00     99.32
03:40:03 PM     all      0.00      0.00      0.59      0.00      0.00     99.41
03:40:04 PM     all      0.00      0.00      0.93      0.00      0.00     99.07
03:40:05 PM     all      0.00      0.00      0.85      0.17      0.00     98.98
03:40:06 PM     all      0.00      0.00      1.35      0.00      0.00     98.65
03:40:07 PM     all      0.00      0.00      0.85      0.00      0.00     99.15
03:40:08 PM     all      0.00      0.00      1.44      0.00      0.00     98.56
03:40:09 PM     all      0.00      0.00      0.43      0.00      0.00     99.57
03:40:10 PM     all      0.17      0.00      1.01      0.00      0.00     98.82
03:40:11 PM     all      0.00      0.00      1.01      0.17      0.00     98.82
03:40:12 PM     all      0.08      0.00      1.02      0.00      0.00     98.90
03:40:13 PM     all      0.00      0.00      1.19      0.00      0.00     98.81
03:40:14 PM     all      0.00      0.00      0.26      0.00      0.00     99.74
Average:        all      0.07      0.00      0.84      0.02      0.00     99.07
