Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:26:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:26:29 AM     all      0.00      0.00     46.94      0.00      0.00     53.06
11:26:30 AM     all      0.24      0.00     48.95      0.00      0.00     50.81
11:26:31 AM     all      0.23      0.00     49.22      0.00      0.00     50.54
11:26:32 AM     all      0.24      0.00     47.00      0.00      0.00     52.76
11:26:33 AM     all      0.16      0.00     46.64      0.00      0.00     53.20
11:26:34 AM     all      0.16      0.00     45.95      0.00      0.00     53.89
11:26:35 AM     all      0.24      0.00     44.55      0.08      0.00     55.14
11:26:36 AM     all      0.33      0.00     42.15      0.00      0.00     57.51
11:26:37 AM     all      0.17      0.00     47.05      0.00      0.00     52.78
11:26:38 AM     all      0.08      0.00     48.31      0.00      0.00     51.60
11:26:39 AM     all      0.17      0.00     47.89      0.00      0.00     51.94
11:26:40 AM     all      0.51      0.00     48.43      0.00      0.00     51.06
11:26:41 AM     all      0.00      0.00     48.59      0.00      0.00     51.41
11:26:42 AM     all      0.26      0.00     48.07      0.00      0.00     51.67
11:26:43 AM     all      0.09      0.00     48.89      0.00      0.00     51.02
11:26:44 AM     all      0.09      0.00     48.42      0.00      0.00     51.50
11:26:45 AM     all      0.17      0.00     49.24      0.00      0.00     50.59
11:26:46 AM     all      0.17      0.00     49.11      0.09      0.00     50.64
11:26:47 AM     all      0.25      0.00     49.36      0.00      0.00     50.38
11:26:48 AM     all      0.17      0.00     49.05      0.00      0.00     50.77
11:26:49 AM     all      0.17      0.00     49.54      0.00      0.00     50.29
11:26:50 AM     all      2.03      0.00     50.04      0.00      0.00     47.93
11:26:51 AM     all      0.17      0.00     49.19      0.00      0.00     50.64
11:26:52 AM     all      0.17      0.00     49.32      0.00      0.00     50.51
11:26:53 AM     all      0.17      0.00     49.45      0.00      0.00     50.38
11:26:54 AM     all      0.17      0.00     49.41      0.00      0.00     50.42
11:26:55 AM     all      0.34      0.00     49.33      0.00      0.00     50.34
Average:        all      0.26      0.00     48.13      0.01      0.00     51.61
