Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:32:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:32:40 AM     all      0.48      0.00     49.24      0.00      0.00     50.28
11:32:41 AM     all      0.08      0.00     49.96      0.00      0.00     49.96
11:32:42 AM     all      0.25      0.00     49.92      0.00      0.00     49.83
11:32:43 AM     all      0.08      0.00     48.98      0.00      0.00     50.93
11:32:44 AM     all      0.25      0.00     49.16      0.00      0.00     50.59
11:32:45 AM     all      0.17      0.00     49.03      0.00      0.00     50.80
11:32:46 AM     all      0.17      0.00     49.11      0.00      0.00     50.72
11:32:47 AM     all      0.17      0.00     48.77      0.00      0.00     51.06
11:32:48 AM     all      0.08      0.00     49.07      0.00      0.00     50.85
11:32:49 AM     all      0.34      0.00     49.07      0.00      0.00     50.59
11:32:50 AM     all      1.27      0.00     49.66      0.00      0.00     49.07
11:32:51 AM     all      0.93      0.00     49.53      0.00      0.00     49.53
11:32:52 AM     all      0.26      0.00     48.81      0.00      0.00     50.94
11:32:53 AM     all      0.09      0.00     48.68      0.00      0.00     51.24
11:32:54 AM     all      0.25      0.00     48.94      0.00      0.00     50.81
11:32:55 AM     all      0.17      0.00     48.93      0.17      0.00     50.72
11:32:56 AM     all      0.17      0.00     49.33      0.00      0.00     50.51
11:32:57 AM     all      0.08      0.00     49.11      0.00      0.00     50.80
11:32:58 AM     all      0.08      0.00     49.11      0.00      0.00     50.80
11:32:59 AM     all      0.25      0.00     48.77      0.00      0.00     50.97
11:33:00 AM     all      0.26      0.00     48.81      0.00      0.00     50.94
11:33:01 AM     all      0.08      0.00     48.60      0.00      0.00     51.31
11:33:02 AM     all      0.25      0.00     48.56      0.00      0.00     51.18
11:33:03 AM     all      0.00      0.00     49.92      0.00      0.00     50.08
11:33:04 AM     all      0.17      0.00     50.17      0.00      0.00     49.67
11:33:05 AM     all      0.08      0.00     49.63      0.00      0.00     50.29
11:33:06 AM     all      0.08      0.00     49.72      0.00      0.00     50.20
Average:        all      0.24      0.00     49.21      0.01      0.00     50.54
