Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:35:20 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:35:21 AM     all      0.00      0.00     28.19      0.00      0.00     71.81
11:35:22 AM     all      0.11      0.00     23.31      0.11      0.00     76.48
11:35:23 AM     all      0.55      0.00     13.83      0.00      0.00     85.62
11:35:24 AM     all      0.11      0.00     19.58      0.00      0.00     80.32
11:35:25 AM     all      0.32      0.00     18.60      0.00      0.00     81.08
11:35:26 AM     all      0.22      0.00     13.12      0.00      0.00     86.66
11:35:27 AM     all      0.00      0.00     13.42      0.00      0.00     86.58
11:35:28 AM     all      0.11      0.00     13.81      0.11      0.00     85.98
11:35:29 AM     all      0.00      0.00     13.92      0.00      0.00     86.08
11:35:30 AM     all      0.32      0.00     13.50      0.00      0.00     86.18
11:35:31 AM     all      0.11      0.00     14.06      0.00      0.00     85.84
11:35:32 AM     all      0.00      0.00     13.71      0.00      0.00     86.29
11:35:33 AM     all      0.00      0.00     14.21      0.11      0.00     85.68
11:35:34 AM     all      0.11      0.00     14.09      0.00      0.00     85.81
11:35:35 AM     all      0.22      0.00     13.53      0.00      0.00     86.26
11:35:36 AM     all      0.11      0.00     13.54      0.00      0.00     86.35
11:35:37 AM     all      0.11      0.00     13.70      0.00      0.00     86.19
11:35:38 AM     all      0.11      0.00     13.96      0.32      0.00     85.61
11:35:39 AM     all      0.00      0.00     13.89      0.00      0.00     86.11
11:35:40 AM     all      0.11      0.00     13.87      0.00      0.00     86.02
11:35:41 AM     all      0.11      0.00     14.55      0.00      0.00     85.35
11:35:42 AM     all      0.00      0.00     14.74      0.00      0.00     85.26
11:35:43 AM     all      0.00      0.00     14.55      0.00      0.00     85.45
11:35:44 AM     all      0.21      0.00     14.47      0.11      0.00     85.21
11:35:45 AM     all      0.00      0.00     13.73      0.00      0.00     86.27
11:35:46 AM     all      0.11      0.00     16.47      0.00      0.00     83.42
11:35:47 AM     all      0.11      0.00     15.68      0.00      0.00     84.22
Average:        all      0.11      0.00     15.41      0.03      0.00     84.45
