Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:36:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:36:08 AM     all      0.17      0.00     46.32      0.00      0.00     53.51
11:36:09 AM     all      0.23      0.00     50.54      0.00      0.00     49.22
11:36:10 AM     all      0.16      0.00     51.03      0.00      0.00     48.82
11:36:11 AM     all      0.16      0.00     50.25      0.00      0.00     49.59
11:36:12 AM     all      0.17      0.00     50.50      0.17      0.00     49.17
11:36:13 AM     all      0.25      0.00     49.83      0.00      0.00     49.92
11:36:14 AM     all      0.08      0.00     49.28      0.00      0.00     50.64
11:36:15 AM     all      0.17      0.00     49.03      0.00      0.00     50.80
11:36:16 AM     all      0.17      0.00     49.20      0.00      0.00     50.63
11:36:17 AM     all      0.17      0.00     48.90      0.00      0.00     50.93
11:36:18 AM     all      0.08      0.00     48.81      0.17      0.00     50.93
11:36:19 AM     all      0.09      0.00     48.23      0.00      0.00     51.68
11:36:20 AM     all      0.17      0.00     49.32      0.00      0.00     50.51
11:36:21 AM     all      0.17      0.00     48.81      0.00      0.00     51.02
11:36:22 AM     all      0.08      0.00     48.68      0.00      0.00     51.23
11:36:23 AM     all      0.17      0.00     48.29      0.17      0.00     51.37
11:36:24 AM     all      0.17      0.00     48.25      0.00      0.00     51.58
11:36:25 AM     all      0.25      0.00     48.61      0.00      0.00     51.14
11:36:26 AM     all      0.26      0.00     48.00      0.00      0.00     51.74
11:36:27 AM     all      0.17      0.00     48.10      0.00      0.00     51.73
11:36:28 AM     all      0.08      0.00     48.26      0.00      0.00     51.65
11:36:29 AM     all      0.25      0.00     48.00      0.00      0.00     51.74
11:36:30 AM     all      0.17      0.00     49.07      0.00      0.00     50.76
11:36:31 AM     all      0.26      0.00     48.30      0.00      0.00     51.45
11:36:32 AM     all      0.00      0.00     48.43      0.00      0.00     51.57
11:36:33 AM     all      0.25      0.00     48.70      0.00      0.00     51.05
11:36:34 AM     all      0.17      0.00     48.17      0.09      0.00     51.57
Average:        all      0.17      0.00     48.86      0.02      0.00     50.95
