Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:29:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:29:01 AM     all      0.00      0.00     12.55      0.00      0.00     87.45
11:29:02 AM     all      0.10      0.00     22.31      0.00      0.00     77.58
11:29:03 AM     all      0.11      0.00     19.19      0.00      0.00     80.70
11:29:04 AM     all      0.21      0.00     18.83      0.11      0.00     80.85
11:29:05 AM     all      0.00      0.00     14.22      0.00      0.00     85.78
11:29:06 AM     all      0.11      0.00     14.67      0.00      0.00     85.22
11:29:07 AM     all      0.11      0.00     14.70      0.00      0.00     85.19
11:29:08 AM     all      0.00      0.00     14.70      0.00      0.00     85.30
11:29:09 AM     all      0.11      0.00     14.39      0.11      0.00     85.39
11:29:10 AM     all      0.31      0.00     17.78      0.00      0.00     81.90
11:29:11 AM     all      0.21      0.00     17.97      0.00      0.00     81.82
11:29:12 AM     all      0.10      0.00     17.01      0.00      0.00     82.88
11:29:13 AM     all      0.21      0.00     17.51      0.00      0.00     82.28
11:29:14 AM     all      0.11      0.00     16.42      0.00      0.00     83.47
11:29:15 AM     all      0.21      0.00     17.00      0.00      0.00     82.79
11:29:16 AM     all      0.10      0.00     16.86      0.00      0.00     83.04
11:29:17 AM     all      0.21      0.00     17.40      0.00      0.00     82.40
11:29:18 AM     all      0.10      0.00     18.17      0.00      0.00     81.72
11:29:19 AM     all      0.10      0.00     18.67      0.00      0.00     81.22
11:29:20 AM     all      0.10      0.00     19.29      0.10      0.00     80.51
11:29:21 AM     all      0.00      0.00     19.31      0.00      0.00     80.69
11:29:22 AM     all      0.00      0.00     19.13      0.00      0.00     80.87
11:29:23 AM     all      0.00      0.00     19.51      0.00      0.00     80.49
11:29:24 AM     all      0.20      0.00     18.74      0.00      0.00     81.06
11:29:25 AM     all      0.10      0.00     18.92      0.10      0.00     80.87
11:29:26 AM     all      0.00      0.00     18.48      0.00      0.00     81.52
11:29:27 AM     all      0.00      0.00     18.75      0.00      0.00     81.25
Average:        all      0.10      0.00     17.52      0.02      0.00     82.36
