Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:41:34 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:41:35 AM     all      0.08      0.00     19.76      0.00      0.00     80.15
10:41:36 AM     all      0.08      0.00     17.37      0.00      0.00     82.55
10:41:37 AM     all      0.08      0.00     15.91      0.00      0.00     84.01
10:41:38 AM     all      0.17      0.00     16.64      0.00      0.00     83.19
10:41:39 AM     all      0.17      0.00     16.43      0.00      0.00     83.40
10:41:40 AM     all      0.17      0.00     16.58      0.17      0.00     83.08
10:41:41 AM     all      0.33      0.00     17.20      0.00      0.00     82.47
10:41:42 AM     all      0.17      0.00     16.30      0.00      0.00     83.53
10:41:43 AM     all      0.08      0.00     15.93      0.00      0.00     83.98
10:41:44 AM     all      0.08      0.00     16.43      0.00      0.00     83.49
10:41:45 AM     all      0.08      0.00     16.71      0.08      0.00     83.12
10:41:46 AM     all      0.08      0.00     16.85      0.00      0.00     83.07
10:41:47 AM     all      0.00      0.00     16.68      0.00      0.00     83.32
10:41:48 AM     all      0.08      0.00     17.83      0.00      0.00     82.09
10:41:49 AM     all      0.25      0.00     15.91      0.00      0.00     83.84
10:41:50 AM     all      1.52      0.00     16.68      0.00      0.00     81.80
10:41:51 AM     all      0.08      0.00     16.58      0.08      0.00     83.25
10:41:52 AM     all      0.08      0.00     16.62      0.00      0.00     83.29
10:41:53 AM     all      0.08      0.00     16.18      0.00      0.00     83.74
10:41:54 AM     all      0.17      0.00     16.40      0.00      0.00     83.43
10:41:55 AM     all      0.17      0.00     16.12      0.00      0.00     83.71
10:41:56 AM     all      0.00      0.00     17.29      0.17      0.00     82.54
10:41:57 AM     all      0.08      0.00     16.62      0.00      0.00     83.29
10:41:58 AM     all      0.17      0.00     16.12      0.00      0.00     83.71
10:41:59 AM     all      0.17      0.00     17.11      0.00      0.00     82.72
10:42:00 AM     all      0.25      0.00     15.59      0.00      0.00     84.15
10:42:01 AM     all      0.25      0.00     15.58      0.08      0.00     84.08
Average:        all      0.18      0.00     16.65      0.02      0.00     83.15
