Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:27:01 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:27:02 PM     all      0.09      0.00     15.77      0.00      0.00     84.15
06:27:03 PM     all      0.17      0.00     15.18      0.00      0.00     84.65
06:27:04 PM     all      0.00      0.00     14.40      0.18      0.00     85.43
06:27:05 PM     all      0.17      0.00     14.77      0.00      0.00     85.05
06:27:06 PM     all      0.00      0.00     13.96      0.00      0.00     86.04
06:27:07 PM     all      0.17      0.00     14.70      0.00      0.00     85.13
06:27:08 PM     all      0.00      0.00     15.33      0.00      0.00     84.67
06:27:09 PM     all      0.17      0.00     15.07      0.09      0.00     84.67
06:27:10 PM     all      0.18      0.00     14.08      0.00      0.00     85.74
06:27:11 PM     all      0.18      0.00     14.37      0.00      0.00     85.45
06:27:12 PM     all      0.17      0.00     14.61      0.00      0.00     85.21
06:27:13 PM     all      0.18      0.00     14.24      0.00      0.00     85.59
06:27:14 PM     all      0.09      0.00     14.69      0.09      0.00     85.14
06:27:15 PM     all      0.09      0.00     14.52      0.00      0.00     85.39
06:27:16 PM     all      0.00      0.00     14.79      0.00      0.00     85.21
06:27:17 PM     all      0.00      0.00     14.32      0.00      0.00     85.68
06:27:18 PM     all      0.00      0.00     14.19      0.00      0.00     85.81
06:27:19 PM     all      0.18      0.00     13.79      0.09      0.00     85.94
06:27:20 PM     all      0.00      0.00     13.32      0.00      0.00     86.68
06:27:21 PM     all      0.18      0.00     14.45      0.00      0.00     85.38
06:27:22 PM     all      0.09      0.00     14.32      0.00      0.00     85.59
06:27:23 PM     all      0.26      0.00     13.92      0.00      0.00     85.81
06:27:24 PM     all      0.18      0.00     14.31      0.18      0.00     85.34
06:27:25 PM     all      0.09      0.00     13.58      0.00      0.00     86.34
06:27:26 PM     all      0.09      0.00     13.49      0.00      0.00     86.42
06:27:27 PM     all      0.18      0.00     13.78      0.00      0.00     86.04
06:27:28 PM     all      0.09      0.00     14.02      0.00      0.00     85.89
Average:        all      0.11      0.00     14.37      0.02      0.00     85.49
