Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

08:00:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:00:47 PM     all      0.18      0.00     45.05      0.00      0.00     54.77
08:00:48 PM     all      0.17      0.00     48.61      0.00      0.00     51.22
08:00:49 PM     all      0.08      0.00     48.39      0.00      0.00     51.53
08:00:50 PM     all      1.79      0.00     49.36      0.00      0.00     48.85
08:00:51 PM     all      0.17      0.00     48.31      0.00      0.00     51.52
08:00:52 PM     all      0.17      0.00     49.57      0.00      0.00     50.26
08:00:53 PM     all      0.26      0.00     49.06      0.09      0.00     50.60
08:00:54 PM     all      0.26      0.00     49.06      0.00      0.00     50.68
08:00:55 PM     all      0.17      0.00     49.23      0.00      0.00     50.60
08:00:56 PM     all      0.09      0.00     48.85      0.00      0.00     51.07
08:00:57 PM     all      0.09      0.00     48.93      0.00      0.00     50.98
08:00:58 PM     all      0.08      0.00     49.02      0.00      0.00     50.89
08:00:59 PM     all      0.26      0.00     49.10      0.09      0.00     50.55
08:01:00 PM     all      0.34      0.00     49.28      0.00      0.00     50.38
08:01:01 PM     all      0.17      0.00     49.50      0.00      0.00     50.34
08:01:02 PM     all      0.17      0.00     48.93      0.00      0.00     50.90
08:01:03 PM     all      0.17      0.00     49.36      0.00      0.00     50.47
08:01:04 PM     all      0.08      0.00     49.41      0.00      0.00     50.51
08:01:05 PM     all      0.00      0.00     49.06      0.34      0.00     50.60
08:01:06 PM     all      0.26      0.00     48.96      0.00      0.00     50.78
08:01:07 PM     all      0.18      0.00     48.58      0.00      0.00     51.24
08:01:08 PM     all      0.18      0.00     46.87      0.00      0.00     52.95
08:01:09 PM     all      0.18      0.00     43.90      0.00      0.00     55.91
08:01:10 PM     all      0.27      0.00     46.81      0.18      0.00     52.75
08:01:11 PM     all      0.09      0.00     48.56      0.00      0.00     51.36
08:01:12 PM     all      0.26      0.00     48.70      0.00      0.00     51.04
08:01:13 PM     all      0.08      0.00     49.66      0.00      0.00     50.25
Average:        all      0.23      0.00     48.55      0.03      0.00     51.20
