Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:34:26 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:34:27 AM     all      0.08      0.00     19.12      0.00      0.00     80.79
10:34:28 AM     all      0.00      0.00     16.67      0.08      0.00     83.25
10:34:29 AM     all      0.25      0.00     17.12      0.00      0.00     82.63
10:34:30 AM     all      0.08      0.00     15.89      0.00      0.00     84.02
10:34:31 AM     all      0.17      0.00     15.94      0.00      0.00     83.90
10:34:32 AM     all      0.17      0.00     16.90      0.00      0.00     82.93
10:34:33 AM     all      0.08      0.00     15.46      0.08      0.00     84.37
10:34:34 AM     all      0.17      0.00     15.86      0.00      0.00     83.97
10:34:35 AM     all      0.08      0.00     15.83      0.00      0.00     84.08
10:34:36 AM     all      0.16      0.00     18.19      0.00      0.00     81.65
10:34:37 AM     all      0.08      0.00     16.64      0.00      0.00     83.28
10:34:38 AM     all      0.08      0.00     16.78      0.17      0.00     82.97
10:34:39 AM     all      0.25      0.00     16.46      0.00      0.00     83.29
10:34:40 AM     all      0.08      0.00     15.75      0.00      0.00     84.17
10:34:41 AM     all      0.00      0.00     16.47      0.00      0.00     83.53
10:34:42 AM     all      0.17      0.00     14.73      0.00      0.00     85.10
10:34:43 AM     all      0.00      0.00     16.10      0.08      0.00     83.81
10:34:44 AM     all      0.17      0.00     17.19      0.00      0.00     82.64
10:34:45 AM     all      0.25      0.00     15.54      0.00      0.00     84.21
10:34:46 AM     all      0.09      0.00     15.23      0.00      0.00     84.68
10:34:47 AM     all      0.08      0.00     16.02      0.00      0.00     83.90
10:34:48 AM     all      0.08      0.00     15.92      0.17      0.00     83.82
10:34:49 AM     all      0.17      0.00     15.44      0.00      0.00     84.39
10:34:50 AM     all      0.34      0.00     16.26      0.00      0.00     83.40
10:34:51 AM     all      0.93      0.00     16.33      0.00      0.00     82.74
10:34:52 AM     all      0.09      0.00     14.85      0.00      0.00     85.07
10:34:53 AM     all      0.00      0.00     15.88      0.17      0.00     83.95
Average:        all      0.15      0.00     16.25      0.03      0.00     83.57
