Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:55:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:55:29 PM     all      0.10      0.00     17.30      0.00      0.00     82.60
08:55:30 PM     all      0.10      0.00     15.29      0.10      0.00     84.50
08:55:31 PM     all      0.21      0.00     19.44      0.00      0.00     80.35
08:55:32 PM     all      0.00      0.00     18.46      0.00      0.00     81.54
08:55:33 PM     all      0.00      0.00     16.03      0.00      0.00     83.97
08:55:34 PM     all      0.11      0.00     16.05      0.00      0.00     83.85
08:55:35 PM     all      0.00      0.00     16.77      0.11      0.00     83.12
08:55:36 PM     all      0.21      0.00     16.63      0.00      0.00     83.16
08:55:37 PM     all      0.11      0.00     15.41      0.00      0.00     84.48
08:55:38 PM     all      0.32      0.00     14.15      0.00      0.00     85.53
08:55:39 PM     all      0.32      0.00     15.40      0.00      0.00     84.28
08:55:40 PM     all      0.21      0.00     15.95      0.10      0.00     83.74
08:55:41 PM     all      0.32      0.00     15.22      0.00      0.00     84.46
08:55:42 PM     all      0.11      0.00     15.16      0.00      0.00     84.73
08:55:43 PM     all      0.21      0.00     15.52      0.00      0.00     84.27
08:55:44 PM     all      0.00      0.00     16.07      0.00      0.00     83.93
08:55:45 PM     all      0.32      0.00     15.77      0.11      0.00     83.81
08:55:46 PM     all      0.11      0.00     15.98      0.00      0.00     83.91
08:55:47 PM     all      0.00      0.00     16.02      0.00      0.00     83.98
08:55:48 PM     all      0.21      0.00     15.70      0.00      0.00     84.09
08:55:49 PM     all      0.32      0.00     15.00      0.00      0.00     84.68
08:55:50 PM     all      0.11      0.00     13.57      0.11      0.00     86.21
08:55:51 PM     all      0.22      0.00     13.84      0.00      0.00     85.95
08:55:52 PM     all      0.00      0.00     14.05      0.00      0.00     85.95
08:55:53 PM     all      0.21      0.00     14.58      0.00      0.00     85.21
08:55:54 PM     all      0.00      0.00     14.05      0.00      0.00     85.95
08:55:55 PM     all      0.11      0.00     13.49      0.00      0.00     86.40
Average:        all      0.15      0.00     15.61      0.02      0.00     84.23
