Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:04:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:04:11 AM     all      0.00      0.00      4.24      0.00      0.00     95.76
11:04:12 AM     all      0.00      0.00      3.98      0.00      0.00     96.02
11:04:13 AM     all      0.09      0.00      3.56      0.00      0.00     96.35
11:04:14 AM     all      0.09      0.00      3.90      0.00      0.00     96.01
11:04:15 AM     all      0.09      0.00      3.99      0.00      0.00     95.92
11:04:16 AM     all      0.09      0.00      4.07      0.18      0.00     95.66
11:04:17 AM     all      0.00      0.00      4.00      0.00      0.00     96.00
11:04:18 AM     all      0.09      0.00      4.18      0.00      0.00     95.73
11:04:19 AM     all      0.00      0.00      4.26      0.00      0.00     95.74
11:04:20 AM     all      0.09      0.00      4.26      0.00      0.00     95.66
11:04:21 AM     all      0.09      0.00      4.86      0.00      0.00     95.05
11:04:22 AM     all      0.09      0.00      4.26      0.09      0.00     95.56
11:04:23 AM     all      0.09      0.00      4.29      0.00      0.00     95.62
11:04:24 AM     all      0.00      0.00      5.29      0.00      0.00     94.71
11:04:25 AM     all      0.00      0.00      4.39      0.00      0.00     95.61
11:04:26 AM     all      0.09      0.00      4.55      0.00      0.00     95.36
11:04:27 AM     all      0.09      0.00      4.29      0.00      0.00     95.62
11:04:28 AM     all      0.00      0.00      4.88      0.18      0.00     94.94
11:04:29 AM     all      0.00      0.00      4.81      0.00      0.00     95.19
11:04:30 AM     all      0.00      0.00      4.80      0.00      0.00     95.20
11:04:31 AM     all      0.09      0.00      3.77      0.00      0.00     96.14
11:04:32 AM     all      0.00      0.00      4.96      0.00      0.00     95.04
11:04:33 AM     all      0.09      0.00      4.63      0.00      0.00     95.28
11:04:34 AM     all      0.09      0.00      5.21      0.18      0.00     94.52
11:04:35 AM     all      0.00      0.00      4.80      0.00      0.00     95.20
11:04:36 AM     all      0.09      0.00      2.76      0.00      0.00     97.15
11:04:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
Average:        all      0.05      0.00      4.17      0.02      0.00     95.75
