Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

12:09:20 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:09:21 PM     all      0.25      0.00     45.61      0.00      0.00     54.14
12:09:22 PM     all      0.08      0.00     46.48      0.00      0.00     53.44
12:09:23 PM     all      0.17      0.00     46.71      0.00      0.00     53.12
12:09:24 PM     all      0.17      0.00     47.20      0.00      0.00     52.63
12:09:25 PM     all      0.09      0.00     47.17      0.00      0.00     52.74
12:09:26 PM     all      0.17      0.00     48.06      0.00      0.00     51.77
12:09:27 PM     all      0.17      0.00     47.47      0.00      0.00     52.36
12:09:28 PM     all      0.17      0.00     47.90      0.00      0.00     51.94
12:09:29 PM     all      0.00      0.00     48.03      0.00      0.00     51.97
12:09:30 PM     all      0.17      0.00     46.57      0.00      0.00     53.26
12:09:31 PM     all      0.25      0.00     47.52      0.08      0.00     52.14
12:09:32 PM     all      0.09      0.00     47.26      0.00      0.00     52.65
12:09:33 PM     all      0.17      0.00     47.01      0.00      0.00     52.82
12:09:34 PM     all      0.17      0.00     47.50      0.00      0.00     52.33
12:09:35 PM     all      0.17      0.00     47.59      0.00      0.00     52.24
12:09:36 PM     all      0.09      0.00     46.87      0.00      0.00     53.04
12:09:37 PM     all      0.08      0.00     47.51      0.08      0.00     52.32
12:09:38 PM     all      0.25      0.00     47.43      0.00      0.00     52.32
12:09:39 PM     all      0.26      0.00     46.75      0.00      0.00     53.00
12:09:40 PM     all      0.17      0.00     47.21      0.00      0.00     52.62
12:09:41 PM     all      0.08      0.00     47.42      0.00      0.00     52.50
12:09:42 PM     all      0.26      0.00     46.58      0.00      0.00     53.16
12:09:43 PM     all      0.17      0.00     46.90      0.08      0.00     52.85
12:09:44 PM     all      0.17      0.00     46.55      0.43      0.00     52.86
12:09:45 PM     all      0.17      0.00     47.14      0.00      0.00     52.69
12:09:46 PM     all      0.26      0.00     46.51      0.00      0.00     53.24
12:09:47 PM     all      0.17      0.00     46.89      0.00      0.00     52.94
Average:        all      0.16      0.00     47.11      0.03      0.00     52.71
