Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

06:18:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:18:17 PM     all      0.17      0.00     19.97      0.00      0.00     79.87
06:18:18 PM     all      0.17      0.00     17.90      0.09      0.00     81.84
06:18:19 PM     all      0.17      0.00     15.33      0.00      0.00     84.50
06:18:20 PM     all      0.17      0.00     15.95      0.00      0.00     83.88
06:18:21 PM     all      0.08      0.00     16.36      0.00      0.00     83.56
06:18:22 PM     all      0.17      0.00     16.25      0.00      0.00     83.59
06:18:23 PM     all      0.17      0.00     15.33      0.00      0.00     84.50
06:18:24 PM     all      0.08      0.00     16.15      0.08      0.00     83.69
06:18:25 PM     all      0.08      0.00     16.03      0.00      0.00     83.88
06:18:26 PM     all      0.08      0.00     16.36      0.00      0.00     83.56
06:18:27 PM     all      0.00      0.00     15.76      0.00      0.00     84.24
06:18:28 PM     all      0.00      0.00     16.16      0.00      0.00     83.84
06:18:29 PM     all      0.09      0.00     15.16      0.09      0.00     84.67
06:18:30 PM     all      0.00      0.00     15.20      0.00      0.00     84.80
06:18:31 PM     all      0.08      0.00     15.29      0.00      0.00     84.62
06:18:32 PM     all      0.08      0.00     16.02      0.00      0.00     83.90
06:18:33 PM     all      0.09      0.00     14.42      0.00      0.00     85.49
06:18:34 PM     all      0.09      0.00     14.63      0.17      0.00     85.12
06:18:35 PM     all      0.17      0.00     14.62      0.00      0.00     85.21
06:18:36 PM     all      0.00      0.00     15.23      0.00      0.00     84.77
06:18:37 PM     all      0.09      0.00     15.14      0.00      0.00     84.78
06:18:38 PM     all      0.00      0.00     15.16      0.00      0.00     84.84
06:18:39 PM     all      0.09      0.00     15.30      0.00      0.00     84.62
06:18:40 PM     all      0.09      0.00     15.09      0.09      0.00     84.74
06:18:41 PM     all      0.17      0.00     15.72      0.00      0.00     84.11
06:18:42 PM     all      0.00      0.00     14.40      0.00      0.00     85.60
06:18:43 PM     all      0.09      0.00     14.94      0.00      0.00     84.97
Average:        all      0.09      0.00     15.70      0.02      0.00     84.19
