Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:34:08 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:34:09 PM     all      0.00      0.00     18.17      0.00      0.00     81.83
08:34:10 PM     all      0.00      0.00     18.76      0.10      0.00     81.15
08:34:11 PM     all      0.00      0.00     16.55      0.00      0.00     83.45
08:34:12 PM     all      0.00      0.00     17.63      0.00      0.00     82.37
08:34:13 PM     all      0.00      0.00     22.34      0.00      0.00     77.66
08:34:14 PM     all      0.10      0.00     23.35      0.00      0.00     76.55
08:34:15 PM     all      0.00      0.00     26.33      0.00      0.00     73.67
08:34:16 PM     all      0.00      0.00     21.87      0.11      0.00     78.02
08:34:17 PM     all      0.12      0.00     16.00      0.00      0.00     83.88
08:34:18 PM     all      0.23      0.00     15.44      0.00      0.00     84.34
08:34:19 PM     all      0.00      0.00     14.03      0.00      0.00     85.97
08:34:20 PM     all      0.21      0.00     15.50      0.00      0.00     84.29
08:34:21 PM     all      0.00      0.00     18.42      0.00      0.00     81.58
08:34:22 PM     all      0.11      0.00     17.71      0.00      0.00     82.18
08:34:23 PM     all      0.11      0.00     15.69      0.00      0.00     84.20
08:34:24 PM     all      0.11      0.00     14.42      0.00      0.00     85.47
08:34:25 PM     all      0.10      0.00     21.18      0.00      0.00     78.72
08:34:26 PM     all      0.21      0.00     22.75      0.00      0.00     77.04
08:34:27 PM     all      0.21      0.00     23.03      0.21      0.00     76.56
08:34:28 PM     all      0.42      0.00     22.34      0.00      0.00     77.24
08:34:29 PM     all      0.31      0.00     22.97      0.00      0.00     76.72
08:34:30 PM     all      0.10      0.00     22.87      0.00      0.00     77.03
08:34:31 PM     all      0.31      0.00     23.14      0.00      0.00     76.55
08:34:32 PM     all      0.31      0.00     23.01      0.00      0.00     76.68
08:34:33 PM     all      0.42      0.00     22.38      0.10      0.00     77.09
08:34:34 PM     all      0.21      0.00     23.27      0.00      0.00     76.53
08:34:35 PM     all      0.41      0.00     23.27      0.00      0.00     76.32
Average:        all      0.15      0.00     20.13      0.02      0.00     79.71
