Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

08:34:07 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:34:08 PM     all      0.17      0.00     46.43      0.00      0.00     53.39
08:34:09 PM     all      0.00      0.00     44.41      0.00      0.00     55.59
08:34:10 PM     all      0.28      0.00     39.27      0.00      0.00     60.45
08:34:11 PM     all      0.09      0.00     35.51      0.00      0.00     64.40
08:34:12 PM     all      0.00      0.00     28.54      0.10      0.00     71.36
08:34:13 PM     all      0.09      0.00     36.12      0.00      0.00     63.79
08:34:14 PM     all      0.09      0.00     45.12      0.00      0.00     54.79
08:34:15 PM     all      0.35      0.00     47.99      0.00      0.00     51.66
08:34:16 PM     all      0.09      0.00     50.04      0.00      0.00     49.87
08:34:17 PM     all      0.08      0.00     50.72      0.00      0.00     49.19
08:34:18 PM     all      0.08      0.00     49.49      0.08      0.00     50.34
08:34:19 PM     all      0.17      0.00     48.14      0.00      0.00     51.69
08:34:20 PM     all      0.34      0.00     49.49      0.00      0.00     50.17
08:34:21 PM     all      0.08      0.00     50.17      0.00      0.00     49.75
08:34:22 PM     all      0.26      0.00     49.74      0.00      0.00     50.00
08:34:23 PM     all      0.09      0.00     48.85      0.00      0.00     51.07
08:34:24 PM     all      0.17      0.00     49.83      0.17      0.00     49.83
08:34:25 PM     all      0.09      0.00     48.70      0.00      0.00     51.22
08:34:26 PM     all      0.17      0.00     50.00      0.00      0.00     49.83
08:34:27 PM     all      0.25      0.00     49.54      0.00      0.00     50.21
08:34:28 PM     all      0.25      0.00     49.24      0.00      0.00     50.51
08:34:29 PM     all      0.08      0.00     49.62      0.00      0.00     50.29
08:34:30 PM     all      0.17      0.00     49.62      0.08      0.00     50.13
08:34:31 PM     all      0.17      0.00     48.43      0.00      0.00     51.40
08:34:32 PM     all      0.17      0.00     48.60      0.00      0.00     51.23
08:34:33 PM     all      0.08      0.00     49.03      0.00      0.00     50.89
08:34:34 PM     all      0.00      0.00     48.81      0.00      0.00     51.19
Average:        all      0.14      0.00     46.89      0.02      0.00     52.95
