Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

07:16:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:16:10 PM     all      0.00      0.00     19.27      0.00      0.00     80.73
07:16:11 PM     all      0.00      0.00     16.30      0.00      0.00     83.70
07:16:12 PM     all      0.00      0.00     19.63      0.10      0.00     80.27
07:16:13 PM     all      0.00      0.00     19.58      0.00      0.00     80.42
07:16:14 PM     all      0.00      0.00     16.99      0.00      0.00     83.01
07:16:15 PM     all      0.10      0.00     16.74      0.00      0.00     83.16
07:16:16 PM     all      0.00      0.00     19.34      0.00      0.00     80.66
07:16:17 PM     all      0.00      0.00     19.19      0.11      0.00     80.70
07:16:18 PM     all      0.12      0.00     13.67      0.00      0.00     86.21
07:16:19 PM     all      0.22      0.00     14.95      0.00      0.00     84.84
07:16:20 PM     all      0.00      0.00     12.32      0.00      0.00     87.68
07:16:21 PM     all      0.00      0.00     13.31      0.00      0.00     86.69
07:16:22 PM     all      0.00      0.00     13.48      0.11      0.00     86.41
07:16:23 PM     all      0.00      0.00     13.13      0.00      0.00     86.87
07:16:24 PM     all      0.11      0.00     13.02      0.00      0.00     86.87
07:16:25 PM     all      0.11      0.00     14.04      0.00      0.00     85.85
07:16:26 PM     all      0.10      0.00     12.24      0.00      0.00     87.66
07:16:27 PM     all      0.22      0.00     18.20      0.11      0.00     81.47
07:16:28 PM     all      0.11      0.00     12.98      0.00      0.00     86.91
07:16:29 PM     all      0.22      0.00     12.50      0.00      0.00     87.28
07:16:30 PM     all      0.11      0.00     12.49      0.00      0.00     87.41
07:16:31 PM     all      0.21      0.00     12.57      0.00      0.00     87.22
07:16:32 PM     all      0.11      0.00     12.67      0.11      0.00     87.11
07:16:33 PM     all      0.11      0.00     12.55      0.00      0.00     87.34
07:16:34 PM     all      0.22      0.00     12.37      0.00      0.00     87.42
07:16:35 PM     all      0.22      0.00     12.58      0.00      0.00     87.20
07:16:36 PM     all      0.21      0.00     12.97      0.00      0.00     86.82
Average:        all      0.09      0.00     14.84      0.02      0.00     85.05
