Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:59:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:59:43 PM     all      0.21      0.00     18.33      0.00      0.00     81.46
06:59:44 PM     all      0.00      0.00     12.20      0.00      0.00     87.80
06:59:45 PM     all      0.00      0.00     13.03      0.10      0.00     86.87
06:59:46 PM     all      0.10      0.00     13.15      0.00      0.00     86.75
06:59:47 PM     all      0.00      0.00     14.26      0.00      0.00     85.74
06:59:48 PM     all      0.00      0.00     15.48      0.00      0.00     84.52
06:59:49 PM     all      0.00      0.00     15.49      0.00      0.00     84.51
06:59:50 PM     all      0.00      0.00     15.50      0.10      0.00     84.41
06:59:51 PM     all      0.00      0.00     16.87      0.00      0.00     83.13
06:59:52 PM     all      0.00      0.00     16.68      0.00      0.00     83.32
06:59:53 PM     all      0.00      0.00     16.02      0.00      0.00     83.98
06:59:54 PM     all      0.00      0.00     15.60      0.00      0.00     84.40
06:59:55 PM     all      0.00      0.00     13.80      0.19      0.00     86.01
06:59:56 PM     all      0.10      0.00     12.98      0.00      0.00     86.92
06:59:57 PM     all      0.00      0.00     12.76      0.00      0.00     87.24
06:59:58 PM     all      0.00      0.00     24.26      0.00      0.00     75.74
06:59:59 PM     all      0.10      0.00     22.71      0.00      0.00     77.19
07:00:00 PM     all      0.00      0.00     24.38      0.10      0.00     75.52
07:00:01 PM     all      0.00      0.00     23.77      0.00      0.00     76.23
07:00:02 PM     all      0.00      0.00     20.30      0.00      0.00     79.70
07:00:03 PM     all      0.00      0.00     19.75      0.00      0.00     80.25
07:00:04 PM     all      0.00      0.00     13.38      0.00      0.00     86.62
07:00:05 PM     all      0.11      0.00     16.04      0.11      0.00     83.74
07:00:06 PM     all      0.23      0.00     14.63      0.00      0.00     85.15
07:00:07 PM     all      0.11      0.00     13.98      0.00      0.00     85.91
07:00:08 PM     all      0.00      0.00     11.95      0.00      0.00     88.05
07:00:09 PM     all      0.00      0.00     12.55      0.00      0.00     87.45
Average:        all      0.03      0.00     16.35      0.02      0.00     83.60
