Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:35:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:35:42 PM     all      0.09      0.00     23.42      0.00      0.00     76.48
08:35:43 PM     all      0.00      0.00     21.72      0.09      0.00     78.19
08:35:44 PM     all      0.10      0.00     30.27      0.00      0.00     69.64
08:35:45 PM     all      0.00      0.00     27.42      0.00      0.00     72.58
08:35:46 PM     all      0.00      0.00     23.30      0.00      0.00     76.70
08:35:47 PM     all      0.23      0.00     16.93      0.00      0.00     82.84
08:35:48 PM     all      0.11      0.00     15.04      0.00      0.00     84.85
08:35:49 PM     all      0.00      0.00     14.24      0.11      0.00     85.65
08:35:50 PM     all      0.11      0.00     14.41      0.00      0.00     85.48
08:35:51 PM     all      0.11      0.00     15.39      0.00      0.00     84.50
08:35:52 PM     all      0.11      0.00     15.24      0.00      0.00     84.66
08:35:53 PM     all      0.21      0.00     15.16      0.00      0.00     84.62
08:35:54 PM     all      0.21      0.00     15.45      0.00      0.00     84.34
08:35:55 PM     all      0.32      0.00     14.64      0.00      0.00     85.04
08:35:56 PM     all      0.32      0.00     15.33      0.00      0.00     84.36
08:35:57 PM     all      0.21      0.00     15.16      0.53      0.00     84.09
08:35:58 PM     all      0.11      0.00     14.59      0.00      0.00     85.30
08:35:59 PM     all      0.00      0.00     13.80      0.11      0.00     86.09
08:36:00 PM     all      0.10      0.00     15.75      0.00      0.00     84.15
08:36:01 PM     all      0.00      0.00     15.72      0.00      0.00     84.28
08:36:02 PM     all      0.00      0.00     16.00      0.00      0.00     84.00
08:36:03 PM     all      0.00      0.00     16.45      0.00      0.00     83.55
08:36:04 PM     all      0.00      0.00     16.73      0.00      0.00     83.27
08:36:05 PM     all      0.00      0.00     16.75      0.00      0.00     83.25
08:36:06 PM     all      0.10      0.00     18.20      0.00      0.00     81.70
08:36:07 PM     all      0.00      0.00     17.71      0.00      0.00     82.29
08:36:08 PM     all      0.00      0.00     15.17      0.00      0.00     84.83
Average:        all      0.09      0.00     17.52      0.03      0.00     82.36
