Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

08:35:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:35:41 PM     all      0.17      0.00     47.64      0.00      0.00     52.18
08:35:42 PM     all      0.18      0.00     45.17      0.00      0.00     54.65
08:35:43 PM     all      0.09      0.00     40.93      0.00      0.00     58.97
08:35:44 PM     all      0.09      0.00     46.75      0.00      0.00     53.16
08:35:45 PM     all      0.17      0.00     49.74      0.00      0.00     50.09
08:35:46 PM     all      0.17      0.00     50.73      0.00      0.00     49.10
08:35:47 PM     all      0.09      0.00     49.45      0.00      0.00     50.47
08:35:48 PM     all      0.00      0.00     50.21      0.00      0.00     49.79
08:35:49 PM     all      0.17      0.00     50.46      0.00      0.00     49.37
08:35:50 PM     all      1.70      0.00     51.28      0.00      0.00     47.02
08:35:51 PM     all      0.00      0.00     50.17      0.17      0.00     49.66
08:35:52 PM     all      0.26      0.00     49.32      0.00      0.00     50.43
08:35:53 PM     all      0.08      0.00     49.83      0.00      0.00     50.08
08:35:54 PM     all      0.00      0.00     50.17      0.00      0.00     49.83
08:35:55 PM     all      0.25      0.00     50.04      0.00      0.00     49.71
08:35:56 PM     all      0.08      0.00     49.45      0.42      0.00     50.04
08:35:57 PM     all      0.17      0.00     48.89      0.00      0.00     50.94
08:35:58 PM     all      0.17      0.00     48.54      0.00      0.00     51.29
08:35:59 PM     all      0.08      0.00     49.58      0.00      0.00     50.34
08:36:00 PM     all      0.17      0.00     48.92      0.00      0.00     50.91
08:36:01 PM     all      0.09      0.00     50.09      0.00      0.00     49.83
08:36:02 PM     all      0.26      0.00     50.22      0.09      0.00     49.44
08:36:03 PM     all      0.09      0.00     51.03      0.00      0.00     48.88
08:36:04 PM     all      0.26      0.00     50.09      0.00      0.00     49.65
08:36:05 PM     all      0.26      0.00     50.48      0.00      0.00     49.27
08:36:06 PM     all      0.17      0.00     50.22      0.00      0.00     49.61
08:36:07 PM     all      0.18      0.00     49.60      0.00      0.00     50.22
Average:        all      0.20      0.00     49.26      0.03      0.00     50.51
