Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:53:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:53:29 AM     all      0.17      0.00     14.87      0.00      0.00     84.96
10:53:30 AM     all      0.17      0.00     14.41      0.00      0.00     85.42
10:53:31 AM     all      0.18      0.00     13.47      0.09      0.00     86.27
10:53:32 AM     all      0.18      0.00     11.91      0.00      0.00     87.91
10:53:33 AM     all      0.18      0.00     13.22      0.00      0.00     86.61
10:53:34 AM     all      0.09      0.00     13.71      0.00      0.00     86.20
10:53:35 AM     all      0.18      0.00     12.95      0.00      0.00     86.87
10:53:36 AM     all      0.09      0.00     13.17      0.00      0.00     86.74
10:53:37 AM     all      0.09      0.00     12.40      0.18      0.00     87.33
10:53:38 AM     all      0.09      0.00     13.63      0.00      0.00     86.28
10:53:39 AM     all      0.18      0.00     12.57      0.00      0.00     87.25
10:53:40 AM     all      0.00      0.00     12.89      0.00      0.00     87.11
10:53:41 AM     all      0.18      0.00     11.83      0.00      0.00     87.99
10:53:42 AM     all      0.09      0.00     13.56      0.09      0.00     86.27
10:53:43 AM     all      0.09      0.00     12.15      0.00      0.00     87.76
10:53:44 AM     all      0.18      0.00     12.74      0.00      0.00     87.08
10:53:45 AM     all      0.18      0.00     13.42      0.00      0.00     86.41
10:53:46 AM     all      0.09      0.00     13.27      0.00      0.00     86.64
10:53:47 AM     all      0.18      0.00     12.16      0.00      0.00     87.66
10:53:48 AM     all      0.09      0.00     13.00      0.09      0.00     86.83
10:53:49 AM     all      0.18      0.00     13.40      0.00      0.00     86.42
10:53:50 AM     all      0.09      0.00     13.10      0.00      0.00     86.81
10:53:51 AM     all      0.09      0.00     12.58      0.00      0.00     87.33
10:53:52 AM     all      0.18      0.00     13.47      0.00      0.00     86.36
10:53:53 AM     all      0.18      0.00     13.70      0.09      0.00     86.04
10:53:54 AM     all      0.18      0.00     13.09      0.00      0.00     86.74
10:53:55 AM     all      0.09      0.00     12.48      0.00      0.00     87.43
Average:        all      0.13      0.00     13.08      0.02      0.00     86.76
