Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:34:26 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:34:27 AM     all      0.17      0.00     15.12      0.00      0.00     84.71
10:34:28 AM     all      0.09      0.00     13.32      0.00      0.00     86.59
10:34:29 AM     all      0.09      0.00     14.05      0.18      0.00     85.69
10:34:30 AM     all      0.00      0.00     12.51      0.00      0.00     87.49
10:34:31 AM     all      0.18      0.00     13.22      0.00      0.00     86.60
10:34:32 AM     all      0.00      0.00     13.44      0.00      0.00     86.56
10:34:33 AM     all      0.09      0.00     13.55      0.00      0.00     86.36
10:34:34 AM     all      0.27      0.00     12.62      0.00      0.00     87.11
10:34:35 AM     all      0.00      0.00     13.32      0.09      0.00     86.59
10:34:36 AM     all      0.18      0.00     13.48      0.00      0.00     86.35
10:34:37 AM     all      0.00      0.00     14.08      0.00      0.00     85.92
10:34:38 AM     all      0.00      0.00     12.24      0.00      0.00     87.76
10:34:39 AM     all      0.09      0.00     13.60      0.00      0.00     86.31
10:34:40 AM     all      0.09      0.00     13.12      0.09      0.00     86.70
10:34:41 AM     all      0.00      0.00     13.63      0.00      0.00     86.37
10:34:42 AM     all      0.27      0.00     12.59      0.00      0.00     87.14
10:34:43 AM     all      0.18      0.00     13.44      0.00      0.00     86.38
10:34:44 AM     all      0.18      0.00     13.07      0.00      0.00     86.76
10:34:45 AM     all      0.18      0.00     13.27      0.18      0.00     86.37
10:34:46 AM     all      0.09      0.00     12.60      0.00      0.00     87.31
10:34:47 AM     all      0.27      0.00     13.43      0.00      0.00     86.31
10:34:48 AM     all      0.18      0.00     13.91      0.00      0.00     85.92
10:34:49 AM     all      0.18      0.00     13.39      0.00      0.00     86.44
10:34:50 AM     all      0.09      0.00     13.31      0.18      0.00     86.42
10:34:51 AM     all      0.09      0.00     14.21      0.00      0.00     85.70
10:34:52 AM     all      0.18      0.00     13.67      0.00      0.00     86.16
10:34:53 AM     all      0.09      0.00     13.74      0.00      0.00     86.17
Average:        all      0.12      0.00     13.41      0.03      0.00     86.45
