Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

08:03:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:03:52 PM     all      0.18      0.00     46.39      0.00      0.00     53.43
08:03:53 PM     all      0.18      0.00     45.11      0.18      0.00     54.52
08:03:54 PM     all      0.09      0.00     40.99      0.00      0.00     58.92
08:03:55 PM     all      0.09      0.00     47.93      0.00      0.00     51.98
08:03:56 PM     all      0.09      0.00     49.35      0.00      0.00     50.57
08:03:57 PM     all      0.09      0.00     49.66      0.00      0.00     50.26
08:03:58 PM     all      0.00      0.00     49.83      0.00      0.00     50.17
08:03:59 PM     all      0.17      0.00     48.79      0.17      0.00     50.86
08:04:00 PM     all      0.17      0.00     49.57      0.00      0.00     50.26
08:04:01 PM     all      0.17      0.00     49.48      0.00      0.00     50.35
08:04:02 PM     all      0.17      0.00     49.87      0.00      0.00     49.96
08:04:03 PM     all      0.09      0.00     49.74      0.00      0.00     50.17
08:04:04 PM     all      0.09      0.00     49.26      0.00      0.00     50.65
08:04:05 PM     all      0.25      0.00     50.21      0.00      0.00     49.53
08:04:06 PM     all      0.25      0.00     49.54      0.00      0.00     50.21
08:04:07 PM     all      0.09      0.00     48.38      0.00      0.00     51.54
08:04:08 PM     all      0.17      0.00     48.93      0.00      0.00     50.90
08:04:09 PM     all      0.17      0.00     49.15      0.00      0.00     50.68
08:04:10 PM     all      0.26      0.00     48.97      0.00      0.00     50.77
08:04:11 PM     all      0.17      0.00     48.98      0.00      0.00     50.85
08:04:12 PM     all      0.17      0.00     48.33      0.00      0.00     51.50
08:04:13 PM     all      0.09      0.00     49.02      0.00      0.00     50.89
08:04:14 PM     all      0.17      0.00     48.93      0.00      0.00     50.90
08:04:15 PM     all      0.17      0.00     49.37      0.17      0.00     50.30
08:04:16 PM     all      0.08      0.00     49.71      0.00      0.00     50.21
08:04:17 PM     all      0.09      0.00     48.76      0.00      0.00     51.15
08:04:18 PM     all      0.09      0.00     48.97      0.00      0.00     50.94
Average:        all      0.14      0.00     48.67      0.02      0.00     51.17
