Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

07:15:23 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:15:24 PM     all      0.00      0.00     17.48      0.00      0.00     82.52
07:15:25 PM     all      0.00      0.00     16.14      0.00      0.00     83.86
07:15:26 PM     all      0.00      0.00     18.03      0.19      0.00     81.77
07:15:27 PM     all      0.00      0.00     16.75      0.00      0.00     83.25
07:15:28 PM     all      0.00      0.00     15.37      0.00      0.00     84.63
07:15:29 PM     all      0.00      0.00     15.73      0.00      0.00     84.27
07:15:30 PM     all      0.00      0.00     13.73      0.00      0.00     86.27
07:15:31 PM     all      0.10      0.00     13.21      0.10      0.00     86.59
07:15:32 PM     all      0.00      0.00     13.95      0.00      0.00     86.05
07:15:33 PM     all      0.00      0.00     15.11      0.00      0.00     84.89
07:15:34 PM     all      0.10      0.00     13.80      0.00      0.00     86.10
07:15:35 PM     all      0.00      0.00     13.33      0.00      0.00     86.67
07:15:36 PM     all      0.00      0.00     17.75      0.00      0.00     82.25
07:15:37 PM     all      0.00      0.00     22.23      0.10      0.00     77.67
07:15:38 PM     all      0.00      0.00     23.52      0.00      0.00     76.48
07:15:39 PM     all      0.20      0.00     21.10      0.00      0.00     78.70
07:15:40 PM     all      0.00      0.00     22.94      0.00      0.00     77.06
07:15:41 PM     all      0.10      0.00     23.83      0.00      0.00     76.07
07:15:42 PM     all      0.11      0.00     17.97      0.11      0.00     81.81
07:15:43 PM     all      0.00      0.00     18.12      0.00      0.00     81.88
07:15:44 PM     all      0.12      0.00     13.28      0.00      0.00     86.61
07:15:45 PM     all      0.11      0.00     11.69      0.00      0.00     88.20
07:15:46 PM     all      0.00      0.00     12.12      0.00      0.00     87.88
07:15:47 PM     all      0.11      0.00     12.49      0.00      0.00     87.41
07:15:48 PM     all      0.21      0.00     12.27      0.00      0.00     87.51
07:15:49 PM     all      0.11      0.00     12.31      0.00      0.00     87.58
07:15:50 PM     all      0.43      0.00     13.31      0.00      0.00     86.26
Average:        all      0.06      0.00     16.27      0.02      0.00     83.65
