Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:32:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:32:42 AM     all      0.11      0.00     20.17      0.22      0.00     79.50
11:32:43 AM     all      0.22      0.00     14.56      0.00      0.00     85.22
11:32:44 AM     all      0.00      0.00     15.38      0.00      0.00     84.62
11:32:45 AM     all      0.11      0.00     15.79      0.00      0.00     84.11
11:32:46 AM     all      0.10      0.00     16.86      0.00      0.00     83.04
11:32:47 AM     all      0.21      0.00     15.88      0.11      0.00     83.81
11:32:48 AM     all      0.00      0.00     15.61      0.00      0.00     84.39
11:32:49 AM     all      0.00      0.00     16.26      0.63      0.00     83.11
11:32:50 AM     all      0.10      0.00     16.13      0.00      0.00     83.77
11:32:51 AM     all      0.10      0.00     17.53      0.00      0.00     82.37
11:32:52 AM     all      0.10      0.00     17.36      0.10      0.00     82.44
11:32:53 AM     all      0.21      0.00     16.75      0.00      0.00     83.04
11:32:54 AM     all      0.10      0.00     17.85      0.00      0.00     82.05
11:32:55 AM     all      0.21      0.00     15.60      0.00      0.00     84.19
11:32:56 AM     all      0.11      0.00     16.09      0.00      0.00     83.81
11:32:57 AM     all      0.11      0.00     15.73      0.00      0.00     84.16
11:32:58 AM     all      0.11      0.00     16.18      0.11      0.00     83.61
11:32:59 AM     all      0.21      0.00     15.09      0.00      0.00     84.70
11:33:00 AM     all      0.21      0.00     15.47      0.00      0.00     84.32
11:33:01 AM     all      0.10      0.00     14.55      0.00      0.00     85.35
11:33:02 AM     all      0.00      0.00     13.87      0.00      0.00     86.13
11:33:03 AM     all      0.00      0.00     14.26      0.10      0.00     85.64
11:33:04 AM     all      0.10      0.00     14.40      0.00      0.00     85.49
11:33:05 AM     all      0.10      0.00     15.45      0.00      0.00     84.45
11:33:06 AM     all      0.00      0.00     17.00      0.00      0.00     83.00
11:33:07 AM     all      0.00      0.00     15.85      0.00      0.00     84.15
11:33:08 AM     all      0.10      0.00     15.82      0.00      0.00     84.08
Average:        all      0.10      0.00     15.98      0.05      0.00     83.87
