Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:12:07 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:12:08 PM     all      0.26      0.00     13.88      0.00      0.00     85.85
06:12:09 PM     all      0.18      0.00     11.33      0.00      0.00     88.49
06:12:10 PM     all      0.09      0.00     12.04      0.09      0.00     87.78
06:12:11 PM     all      0.00      0.00     12.62      0.00      0.00     87.38
06:12:12 PM     all      0.09      0.00     11.11      0.00      0.00     88.80
06:12:13 PM     all      0.18      0.00     12.48      0.00      0.00     87.34
06:12:14 PM     all      0.00      0.00     12.92      0.00      0.00     87.08
06:12:15 PM     all      0.00      0.00     12.08      0.00      0.00     87.92
06:12:16 PM     all      0.27      0.00     11.17      0.09      0.00     88.47
06:12:17 PM     all      0.18      0.00     10.12      0.00      0.00     89.70
06:12:18 PM     all      0.18      0.00     13.52      0.00      0.00     86.30
06:12:19 PM     all      0.09      0.00     12.29      0.00      0.00     87.62
06:12:20 PM     all      0.18      0.00     12.70      0.00      0.00     87.12
06:12:21 PM     all      0.09      0.00     12.49      0.09      0.00     87.33
06:12:22 PM     all      0.09      0.00     12.73      0.00      0.00     87.18
06:12:23 PM     all      0.00      0.00     13.04      0.00      0.00     86.96
06:12:24 PM     all      0.36      0.00     11.75      0.00      0.00     87.89
06:12:25 PM     all      0.18      0.00     11.86      0.00      0.00     87.96
06:12:26 PM     all      0.09      0.00     12.54      0.00      0.00     87.37
06:12:27 PM     all      0.09      0.00     12.98      0.09      0.00     86.84
06:12:28 PM     all      0.18      0.00     12.26      0.00      0.00     87.56
06:12:29 PM     all      0.18      0.00     11.74      0.00      0.00     88.08
06:12:30 PM     all      0.09      0.00     12.14      0.00      0.00     87.77
06:12:31 PM     all      0.09      0.00     12.40      0.00      0.00     87.51
06:12:32 PM     all      0.18      0.00     12.56      0.09      0.00     87.18
06:12:33 PM     all      0.09      0.00     11.71      0.00      0.00     88.20
06:12:34 PM     all      0.09      0.00     12.15      0.00      0.00     87.76
Average:        all      0.13      0.00     12.25      0.02      0.00     87.60
